subject,tag,file,lineno,NBC
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\animation.py,541,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\animation.py,551,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\collections.py,36,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\contour.py,758,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\image.py,35,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\image.py,836,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\image.py,966,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\offsetbox.py,1332,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\text.py,1902,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk.py,150,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk.py,650,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk3.py,122,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk3.py,524,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk3.py,763,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk3.py,839,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk3.py,887,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk3agg.py,22,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk3cairo.py,23,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtkagg.py,58,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtkcairo.py,52,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_macosx.py,187,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_macosx.py,266,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_macosx.py,283,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_macosx.py,367,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_macosx.py,394,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_qt5.py,219,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_qt5.py,571,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_qt5.py,742,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_tkagg.py,695,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_tkagg.py,933,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_tkagg.py,1002,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_wx.py,559,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_wx.py,1570,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_wxagg.py,35,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\sphinxext\mathmpl.py,20,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\sphinxext\only_directives.py,14,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axes_grid\axes_grid.py,9,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axes_grid1\axes_grid.py,153,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axisartist\axis_artist.py,206,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axisartist\axis_artist.py,496,2
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axisartist\axis_artist.py,639,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\models.py,288,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\feeds.py,85,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\feeds.py,100,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\feeds.py,115,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\mysql\features.py,6,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\mysql\operations.py,10,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\oracle\features.py,6,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\oracle\models.py,48,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\oracle\operations.py,56,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\postgis\features.py,6,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\postgis\models.py,51,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\postgis\operations.py,48,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\spatialite\features.py,8,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\spatialite\models.py,49,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\spatialite\operations.py,24,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\fields.py,68,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\fields.py,367,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\functions.py,218,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\functions.py,272,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\functions.py,328,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\functions.py,346,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\functions.py,358,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\sql\conversion.py,49,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\gdal\error.py,21,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\geos\collections.py,104,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\geos\error.py,12,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\geos\geometry.py,25,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\geos\linestring.py,12,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\staticfiles\storage.py,376,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\staticfiles\storage.py,384,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\mail\message.py,155,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\mail\message.py,163,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\mail\message.py,192,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\servers\basehttp.py,65,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\servers\basehttp.py,88,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\servers\basehttp.py,95,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\compiler.py,12,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\compiler.py,16,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\compiler.py,20,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\compiler.py,24,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\oracle\compiler.py,48,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\oracle\compiler.py,52,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\oracle\compiler.py,56,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\oracle\compiler.py,60,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\expressions.py,343,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\files.py,383,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\related_lookups.py,113,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\related_lookups.py,117,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\related_lookups.py,121,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\related_lookups.py,125,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\related_lookups.py,129,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\__init__.py,1163,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\__init__.py,2143,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\forms\utils.py,76,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\forms\widgets.py,779,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\forms\widgets.py,784,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\middleware\cache.py,149,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\templatetags\tz.py,17,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\safestring.py,15,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\safestring.py,22,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\safestring.py,46,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\safestring.py,79,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\dates.py,433,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\dates.py,440,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\dates.py,485,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\dates.py,526,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\dates.py,571,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\dates.py,613,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\dates.py,632,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\dates.py,676,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\detail.py,112,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\detail.py,177,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\edit.py,125,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\edit.py,231,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\edit.py,237,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\edit.py,243,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\edit.py,258,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\edit.py,266,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\edit.py,281,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\edit.py,327,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\edit.py,335,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\list.py,154,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\generic\list.py,207,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_docs\tests.py,56,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_docs\tests.py,141,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_docs\tests.py,216,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\tests.py,40,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\tests.py,367,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\tests.py,442,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1771,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_widgets\tests.py,195,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_widgets\tests.py,209,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_widgets\tests.py,221,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_widgets\tests.py,381,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_widgets\tests.py,604,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_widgets\tests.py,779,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_widgets\tests.py,848,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_widgets\tests.py,1102,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_widgets\tests.py,1192,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\auth_tests\test_auth_backends.py,199,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\auth_tests\test_auth_backends.py,218,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\auth_tests\test_auth_backends.py,253,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\auth_tests\test_forms.py,67,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\auth_tests\test_forms.py,132,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\auth_tests\test_forms.py,242,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\auth_tests\test_forms.py,267,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\auth_tests\test_forms.py,313,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\auth_tests\test_forms.py,389,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\auth_tests\models\custom_permissions.py,23,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\builtin_server\tests.py,15,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\cache\closeable_cache.py,11,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\cache\liberal_backend.py,9,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\cache\tests.py,911,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\cache\tests.py,1050,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\cache\tests.py,1122,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\cache\tests.py,1191,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\check_framework\tests.py,269,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\check_framework\test_model_field_deprecation.py,8,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\check_framework\test_model_field_deprecation.py,48,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\defer\tests.py,25,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\defer\tests.py,167,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\defer\tests.py,207,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\fixtures\tests.py,75,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\fixtures\tests.py,414,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\flatpages_tests\test_middleware.py,40,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\flatpages_tests\test_middleware.py,115,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\flatpages_tests\test_views.py,40,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\flatpages_tests\test_views.py,104,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\test_error_messages.py,26,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\test_error_messages.py,238,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\test_fields.py,87,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\test_forms.py,1555,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_inline_admin\tests.py,37,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_inline_admin\tests.py,146,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_inline_admin\tests.py,292,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\test_dates.py,40,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\test_dates.py,157,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\test_dates.py,261,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\test_dates.py,387,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\test_dates.py,483,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\test_dates.py,600,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,100,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,183,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,187,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,191,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,195,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,199,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,203,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,207,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,224,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,234,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,250,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,264,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,268,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,272,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,276,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,280,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,284,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\views.py,288,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_geom.py,23,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\geo3d\tests.py,106,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\geo3d\tests.py,319,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\geos_tests\test_geos.py,27,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\invalid_models_tests\test_models.py,436,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\invalid_models_tests\test_ordinary_fields.py,68,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\invalid_models_tests\test_ordinary_fields.py,219,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\invalid_models_tests\test_ordinary_fields.py,285,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\invalid_models_tests\test_ordinary_fields.py,552,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\logging_tests\tests.py,68,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\mail\tests.py,53,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\mail\tests.py,470,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\mail\tests.py,725,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\mail\tests.py,755,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\mail\tests.py,812,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\mail\tests.py,862,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\mail\tests.py,937,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\managers_regress\models.py,79,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\managers_regress\models.py,87,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\messages_tests\test_cookie.py,45,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\messages_tests\test_fallback.py,12,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\messages_tests\test_session.py,25,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\messages_tests\urls.py,67,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\migrations\test_state.py,283,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\test_imagefield.py,98,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\test_imagefield.py,185,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\test_imagefield.py,338,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_forms\models.py,297,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_forms\tests.py,448,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_forms\tests.py,2410,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_formsets_regress\tests.py,393,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_inheritance\models.py,106,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_inheritance\models.py,180,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_inheritance_regress\models.py,68,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_inheritance_regress\models.py,72,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_inheritance_regress\models.py,249,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_meta\models.py,137,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\proxy_models\models.py,73,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\proxy_models\tests.py,137,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\select_related_onetoone\models.py,82,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\serializers\tests.py,307,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\serializers\tests.py,367,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\serializers\tests.py,388,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\serializers\tests.py,615,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\serializers\tests.py,709,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\serializers\tests.py,780,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\sessions_tests\tests.py,320,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\sessions_tests\tests.py,391,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\sessions_tests\tests.py,421,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\sessions_tests\tests.py,491,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\sessions_tests\tests.py,648,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,87,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,127,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,174,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,272,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,309,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,338,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,402,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,735,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,790,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,797,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,825,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,837,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,849,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\staticfiles_tests\tests.py,927,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_client_regress\tests.py,220,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_client_regress\tests.py,844,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_client_regress\tests.py,865,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_client_regress\tests.py,911,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_client_regress\tests.py,979,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_client_regress\tests.py,1053,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_archive.py,63,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_archive.py,67,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_archive.py,71,2
