tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
1.7,tests/utils_tests/test_html.py,0,0,0,0,0,0,0,0,0,0,154,2,0
1.7,tests/file_storage/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,django/contrib/auth/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,2,2
1.7,tests/model_formsets_regress/models.py,0,0,0,0,0,0,0,0,0,0,23,0,0
1.7,tests/test_utils/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,django/contrib/gis/geos/prototypes/predicates.py,0,0,0,0,0,0,0,0,0,0,35,0,0
1.7,tests/servers/models.py,0,0,0,0,0,0,0,0,0,0,3,0,0
1.7,tests/modeladmin/tests.py,0,3,0,0,0,0,0,0,0,2,925,3,0
1.7,django/contrib/gis/geos/io.py,0,0,0,0,0,0,0,0,0,0,12,0,0
1.7,django/conf/locale/zh_CN/formats.py,0,0,0,0,0,0,0,0,0,0,1,2,1
1.7,django/conf/locale/id/formats.py,0,0,0,0,0,0,0,0,0,0,37,2,0
1.7,django/contrib/gis/geoip/__init__.py,0,0,0,0,0,0,0,0,0,0,8,0,0
1.7,django/middleware/locale.py,0,0,0,0,0,0,0,0,0,0,48,0,0
1.7,django/middleware/clickjacking.py,0,0,0,0,0,0,0,0,0,0,15,0,0
1.7,django/utils/tree.py,0,0,0,0,0,0,0,0,0,0,65,2,0
1.7,tests/model_inheritance/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,tests/logging_tests/urls.py,0,0,0,0,0,0,0,0,0,0,6,0,0
1.7,django/conf/locale/sq/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,tests/utils_tests/test_feedgenerator.py,0,0,0,0,0,0,0,0,0,0,69,0,0
1.7,tests/lookup/models.py,0,0,0,0,0,0,0,0,0,0,42,1,0
1.7,tests/admin_scripts/custom_templates/project_template/manage.py,0,0,0,0,0,0,0,0,0,0,3,0,0
1.7,tests/defaultfilters/tests.py,0,2,0,0,1,0,0,0,0,0,494,2,1
1.7,django/contrib/gis/db/models/proxy.py,0,0,0,0,0,0,0,0,0,0,32,0,0
1.7,django/conf/locale/fa/formats.py,0,0,0,0,0,0,0,0,0,0,10,2,0
1.7,tests/serializers_regress/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,tests/urlpatterns_reverse/urlconf_inner.py,0,0,0,0,0,0,0,0,0,0,9,0,0
1.7,django/core/management/commands/sqlindexes.py,0,0,0,0,0,0,0,0,0,0,13,1,0
1.7,django/contrib/formtools/tests/wizard/wizardtests/tests.py,0,0,0,0,0,0,0,0,0,1,333,1,0
1.7,django/template/__init__.py,0,0,0,0,0,0,0,0,0,0,7,7,0
1.7,tests/custom_methods/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,django/conf/locale/sk/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,tests/logging_tests/views.py,0,0,0,0,0,0,0,0,0,0,6,0,0
1.7,tests/custom_pk/models.py,0,0,0,0,0,0,0,0,0,0,29,1,0
1.7,tests/transactions_regress/tests.py,0,0,0,0,0,0,0,0,0,0,238,0,0
1.7,django/contrib/gis/tests/relatedapp/models.py,0,0,0,0,0,0,0,0,0,0,46,0,0
1.7,django/contrib/gis/db/models/__init__.py,0,0,0,0,0,0,0,0,0,0,4,2,0
1.7,tests/admin_scripts/complex_app/admin/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,tests/conditional_processing/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
