tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
1.6a1,django/contrib/gis/utils/ogrinspect.py,0,1,0,0,0,0,0,0,0,0,94,1,0
1.6a1,django/contrib/webdesign/templatetags/webdesign.py,1,0,0,0,0,0,0,0,0,0,35,0,0
1.6a1,django/contrib/formtools/wizard/storage/base.py,0,0,0,0,0,0,0,0,0,1,76,0,0
1.6a1,django/contrib/auth/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6a1,django/contrib/auth/tests/test_management.py,0,0,0,0,0,0,0,0,0,0,163,2,0
1.6a1,django/core/management/commands/sqlclear.py,0,0,0,0,0,0,0,0,0,0,12,0,0
1.6a1,django/conf/locale/et/formats.py,0,0,0,0,0,0,0,0,0,0,7,0,0
1.6a1,django/utils/unittest/compatibility.py,0,0,0,0,0,0,0,0,0,0,46,1,1
1.6a1,django/contrib/gis/geos/tests/test_io.py,0,1,0,0,0,0,0,0,0,0,69,2,0
1.6a1,django/conf/locale/pt_BR/formats.py,0,0,0,0,0,0,0,0,0,0,23,0,0
1.6a1,django/utils/dateformat.py,0,0,0,0,0,0,0,0,0,0,222,1,0
1.6a1,django/utils/unittest/main.py,0,2,0,0,0,0,0,0,0,0,158,1,1
1.6a1,django/core/cache/backends/locmem.py,0,0,0,0,0,0,0,0,0,0,122,2,0
1.6a1,django/contrib/gis/geos/prototypes/predicates.py,0,0,0,0,0,0,0,0,0,0,34,0,0
1.6a1,django/utils/html.py,0,1,0,0,0,0,1,0,0,0,158,2,0
1.6a1,django/conf/locale/mn/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6a1,django/db/models/fields/subclassing.py,1,0,0,0,0,0,0,0,0,0,26,1,0
1.6a1,django/contrib/messages/tests/urls.py,0,0,0,1,0,0,0,0,0,0,48,0,0
1.6a1,django/forms/widgets.py,13,0,0,0,0,0,0,0,0,0,614,7,1
1.6a1,django/contrib/gis/geos/io.py,0,0,0,0,0,0,0,0,0,0,11,0,0
1.6a1,django/conf/locale/zh_CN/formats.py,0,0,0,0,0,0,0,0,0,0,1,0,0
1.6a1,django/conf/locale/id/formats.py,0,0,0,0,0,0,0,0,0,0,37,0,0
1.6a1,django/contrib/gis/geoip/__init__.py,0,0,0,0,0,0,0,0,0,0,7,1,0
1.6a1,django/middleware/locale.py,0,0,0,0,0,0,0,0,0,0,39,2,0
1.6a1,django/contrib/gis/db/backends/oracle/introspection.py,0,0,0,0,0,0,0,0,0,0,29,0,0
1.6a1,django/middleware/clickjacking.py,0,0,0,0,0,0,0,0,0,0,15,0,0
1.6a1,django/core/urlresolvers.py,3,3,0,0,0,0,0,0,0,0,377,3,1
1.6a1,django/contrib/auth/tests/test_auth_backends.py,0,1,0,3,0,0,0,0,0,0,302,2,2
1.6a1,django/contrib/admin/util.py,2,1,0,0,0,0,0,0,0,0,313,2,1
1.6a1,django/db/backends/dummy/base.py,0,0,0,0,0,0,0,0,0,0,45,1,0
1.6a1,django/conf/locale/sq/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6a1,django/db/models/query_utils.py,0,0,0,0,0,0,0,0,0,0,92,1,0
1.6a1,django/contrib/gis/geometry/backend/__init__.py,0,0,0,0,0,0,0,0,0,0,18,1,0
1.6a1,django/contrib/gis/db/models/sql/__init__.py,0,0,0,0,0,0,0,0,0,0,3,0,0
1.6a1,django/utils/unittest/__main__.py,0,0,0,0,0,0,0,0,0,0,7,1,1
1.6a1,django/contrib/messages/storage/fallback.py,1,0,0,0,0,0,0,0,0,0,34,0,0
1.6a1,django/conf/locale/kn/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6a1,django/conf/project_template/manage.py,0,0,0,0,0,0,0,0,0,0,6,0,0
1.6a1,django/utils/ipv6.py,0,2,0,0,0,0,0,0,0,0,120,1,0
1.6a1,django/contrib/webdesign/templatetags/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6a1,django/contrib/gis/views.py,0,0,0,0,0,0,0,0,0,0,20,0,0
1.6a1,django/contrib/admin/views/decorators.py,0,0,0,0,0,0,0,0,0,0,21,0,0
1.6a1,django/conf/locale/mn/formats.py,0,0,0,0,0,0,0,0,0,0,4,0,0
1.6a1,django/db/backends/mysql/compiler.py,0,0,0,5,0,0,0,0,0,0,21,2,1
1.6a1,django/utils/unittest/__init__.py,0,0,0,0,0,0,0,0,0,0,28,2,1
1.6a1,django/core/management/commands/validate.py,0,0,0,0,0,0,0,0,0,0,6,0,0
1.6a1,django/contrib/gis/gdal/tests/test_driver.py,0,0,0,0,0,0,0,0,0,0,28,1,0
1.6a1,django/contrib/admindocs/models.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6a1,django/conf/locale/fa/formats.py,0,0,0,0,0,0,0,0,0,0,10,0,0
1.6a1,django/db/models/signals.py,0,0,0,0,0,0,0,0,0,0,10,1,0
1.6a1,django/db/backends/postgresql_psycopg2/version.py,0,0,0,0,0,0,0,0,0,0,17,1,0
1.6a1,django/contrib/gis/geoip/tests.py,0,0,0,0,0,0,0,0,0,0,87,1,0
1.6a1,django/contrib/gis/db/backends/oracle/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6a1,django/core/management/commands/sqlindexes.py,0,0,0,0,0,0,0,0,0,0,12,0,0
1.6a1,django/templatetags/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6a1,django/contrib/gis/gdal/tests/test_envelope.py,0,0,0,0,0,0,0,0,0,0,78,2,0
1.6a1,django/contrib/gis/db/backends/oracle/models.py,0,0,0,1,0,0,0,0,0,0,41,0,0
1.6a1,django/contrib/formtools/tests/wizard/wizardtests/tests.py,0,0,0,3,0,0,0,0,0,0,304,0,0
1.6a1,django/core/management/commands/sqlcustom.py,0,0,0,0,0,0,0,0,0,0,12,0,0
1.6a1,django/forms/fields.py,2,0,0,0,0,0,0,0,0,0,669,6,4
1.6a1,django/core/management/commands/loaddata.py,0,1,0,0,0,0,0,0,0,0,189,5,1
1.6a1,django/bin/profiling/gather_profile_stats.py,0,0,0,0,0,0,0,0,0,0,25,0,0
1.6a1,django/contrib/sessions/backends/cached_db.py,0,0,0,0,0,0,0,0,0,0,56,0,0
1.6a1,django/core/cache/backends/dummy.py,1,0,0,0,0,0,0,0,0,0,33,0,0
1.6a1,django/contrib/sessions/models.py,1,0,0,0,0,0,0,0,0,0,26,0,0
1.6a1,django/utils/timesince.py,0,1,0,0,0,0,0,0,0,0,36,1,0
1.6a1,django/conf/locale/sk/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6a1,django/conf/locale/cs/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6a1,django/contrib/gis/gdal/prototypes/ds.py,0,0,0,0,0,0,0,0,0,0,52,0,0
1.6a1,django/conf/locale/es_MX/formats.py,0,0,0,0,0,0,0,0,0,0,22,0,0
