subject,tag,file,lineno,CLOC,experience-based,statistics-based,manual analysis
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\rds\test_db_subnet_group.py,48,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\rds\test_promote_modify.py,20,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\rds2\test_cert_verification.py,34,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\rds2\test_connection.py,28,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\redshift\test_cert_verification.py,29,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\route53\test_cert_verification.py,35,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\route53\test_resourcerecordsets.py,29,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\route53\test_zone.py,168,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\route53\__init__.py,29,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\route53\domains\test_route53domains.py,28,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\mock_storage_service.py,44,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\mock_storage_service.py,352,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\mock_storage_service.py,361,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_cert_verification.py,34,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_connection.py,36,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_cors.py,36,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_encryption.py,52,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_key.py,465,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_key.py,492,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_mfa.py,37,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_multipart.py,172,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_pool.py,100,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_pool.py,123,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_versioning.py,35,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sdb\test_cert_verification.py,34,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sdb\test_connection.py,33,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ses\test_cert_verification.py,34,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ses\test_connection.py,7,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sns\test_cert_verification.py,34,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sns\test_connection.py,27,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sns\test_connection.py,41,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sqs\test_bigmessage.py,37,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sqs\test_cert_verification.py,34,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\storage_uri\test_storage_uri.py,33,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sts\test_cert_verification.py,34,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sts\test_session_token.py,35,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\support\test_cert_verification.py,29,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\support\test_layer1.py,29,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\swf\test_cert_verification.py,34,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\swf\test_layer1.py,145,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\swf\test_layer1_workflow_execution.py,16,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\mturk\all_tests.py,17,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\mturk\common.py,10,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\mturk\create_hit_external.py,9,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\mturk\create_hit_test.py,7,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\mturk\hit_persistence.py,6,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\mturk\mocks.py,3,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\mturk\selenium_support.py,6,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\mturk\test_disable_hit.py,6,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\test_connection.py,35,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\test_connection.py,68,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\test_connection.py,207,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\test_connection.py,216,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\test_connection.py,461,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\test_connection.py,505,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\test_regioninfo.py,30,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\test_regioninfo.py,39,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\__init__.py,80,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\auth\test_sigv4.py,500,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\auth\test_sigv4.py,512,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\auth\test_sigv4.py,524,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\auth\test_stsanon.py,30,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\beanstalk\test_exception.py,27,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\beanstalk\test_exception.py,35,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\beanstalk\test_layer1.py,14,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\beanstalk\test_layer1.py,51,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\beanstalk\test_layer1.py,89,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,39,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,47,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,125,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,193,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,216,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,240,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,262,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,325,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,385,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,475,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,532,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,572,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,632,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,647,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,673,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudformation\test_connection.py,697,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudfront\test_distribution.py,7,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch\test_connection.py,112,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch\test_connection.py,160,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch\test_document.py,15,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch\test_document.py,199,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch\test_document.py,253,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch\test_document.py,325,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch\test_exceptions.py,20,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch\test_search.py,367,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch\test_search.py,379,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch\test_search.py,391,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch\test_search.py,396,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch2\test_connection.py,123,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch2\test_connection.py,173,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch2\test_document.py,19,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch2\test_document.py,35,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch2\test_document.py,214,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch2\test_document.py,261,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch2\test_exceptions.py,20,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch2\test_search.py,313,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch2\test_search.py,325,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch2\test_search.py,337,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudsearch2\test_search.py,342,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudtrail\test_layer1.py,9,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudtrail\test_layer1.py,53,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\directconnect\test_layer1.py,27,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb\test_batch.py,60,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb\test_layer2.py,46,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb\test_layer2.py,88,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_layer1.py,31,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,20,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,826,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,1099,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_blockdevicemapping.py,93,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_blockdevicemapping.py,111,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,18,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,26,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,140,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,159,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,195,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,284,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,423,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,500,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,525,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,569,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,628,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,655,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,727,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,943,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,979,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1077,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1117,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1316,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1342,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1393,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1421,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1446,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1469,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1491,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1558,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1611,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_connection.py,1661,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_ec2object.py,26,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_instance.py,186,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_instance.py,209,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_instance.py,244,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_instancestatus.py,16,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_instancetype.py,10,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_instancetype.py,18,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_reservedinstance.py,6,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_securitygroup.py,174,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_securitygroup.py,188,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_snapshot.py,8,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_spotinstance.py,6,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\test_spotinstance.py,45,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,111,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,134,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,172,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,241,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,271,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,347,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,481,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,511,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,540,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,607,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,700,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,727,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\autoscale\test_group.py,768,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\cloudwatch\test_connection.py,31,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\elb\test_listener.py,83,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\elb\test_listener.py,100,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\elb\test_loadbalancer.py,19,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\elb\test_loadbalancer.py,86,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\elb\test_loadbalancer.py,130,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ecs\test_connection.py,28,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\elasticache\test_api_interface.py,5,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,161,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,249,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,379,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,510,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,531,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,612,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,641,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,668,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,700,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,745,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,786,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,891,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,963,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_connection.py,974,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_emr_responses.py,339,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\emr\test_instance_group_args.py,13,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_concurrent.py,34,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_concurrent.py,46,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_concurrent.py,120,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_job.py,31,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_layer1.py,9,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_layer1.py,26,5,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_layer1.py,54,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_layer1.py,83,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_layer2.py,147,2,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_layer2.py,152,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_layer2.py,210,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_layer2.py,299,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_layer2.py,314,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_response.py,26,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_utils.py,65,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_utils.py,85,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_utils.py,122,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_vault.py,103,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_vault.py,152,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,30,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,60,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,102,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,131,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,159,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,249,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,294,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,317,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,340,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,364,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,397,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,437,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\iam\test_connection.py,461,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\kinesis\test_kinesis.py,28,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\kms\test_kms.py,28,6,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\logs\test_layer1.py,7,4,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\machinelearning\test_machinelearning.py,28,4,0,0,0
