subject,file,lineno,DOC,experience-based,statistics-based,tuning machine
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\sh.py,300,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\sh.py,1042,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\sh.py,1663,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\sh.py,1675,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\sh.py,1694,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\sh.py,1706,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\sh.py,1845,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\sh.py,1859,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\sh.py,1874,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\sh.py,1885,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,29,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,357,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,773,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,791,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,817,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,835,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,853,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,871,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,893,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,915,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,949,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,983,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,1112,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,1159,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,1264,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,1417,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,1440,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,1463,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,1480,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,1520,2,0,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,1708,3,1,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,1762,3,1,0,0
sh,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\sh\test.py,1834,2,0,0,0
