subject,file,lineno,LMC,experience-based,statistics-based,tuning machine
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\docs\conf.py,18,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\docs\conf.py,18,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\docs\_themes\flask_theme_support.py,40,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\docs\_themes\flask_theme_support.py,53,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\docs\_themes\flask_theme_support.py,54,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\docs\_themes\flask_theme_support.py,55,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,158,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,172,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,175,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,178,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,181,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,182,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,185,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,189,2,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,192,2,0,0,0
