tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
rel-0.12,docs/examples/parallel/demo/dependencies.py,0,0,0,0,0,0,0,0,0,0,91,1,0
rel-0.12,IPython/parallel/error.py,0,0,0,0,0,0,0,0,0,0,180,0,0
rel-0.12,IPython/lib/__init__.py,0,0,0,0,0,0,0,0,0,0,3,1,0
rel-0.12,docs/attic/nbexample_output.py,0,0,0,0,0,0,0,0,0,0,10,0,0
rel-0.12,IPython/lib/latextools.py,0,0,0,0,0,0,0,0,0,0,33,0,0
rel-0.12,docs/examples/parallel/wave2D/RectPartitioner.py,0,3,0,0,0,0,0,0,0,0,344,1,0
rel-0.12,IPython/quarantine/ipy_workdir.py,0,0,0,0,0,0,0,0,0,0,26,0,0
rel-0.12,IPython/zmq/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
rel-0.12,IPython/deathrow/PhysicalQInput.py,0,0,0,0,0,0,0,0,0,0,18,0,0
rel-0.12,IPython/zmq/entry_point.py,0,0,0,0,0,0,0,0,0,0,92,0,0
rel-0.12,IPython/utils/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
rel-0.12,IPython/quarantine/ipy_jot.py,0,1,0,0,0,0,0,0,0,0,188,1,0
rel-0.12,docs/autogen_api.py,0,0,0,0,0,0,0,0,0,0,42,0,0
rel-0.12,IPython/extensions/parallelmagic.py,0,0,0,0,0,0,0,0,0,0,154,0,0
rel-0.12,IPython/frontend/qt/console/console_widget.py,0,3,0,0,1,0,0,0,0,0,1091,4,1
rel-0.12,IPython/zmq/completer.py,0,0,0,0,0,0,0,0,0,0,62,1,0
rel-0.12,IPython/lib/demo.py,0,0,0,0,0,0,0,0,0,0,226,0,0
rel-0.12,IPython/extensions/storemagic.py,0,1,0,0,0,0,0,0,0,0,111,0,0
rel-0.12,IPython/utils/py3compat.py,0,0,0,0,0,0,0,0,0,0,118,5,0
rel-0.12,IPython/parallel/client/map.py,0,0,0,0,0,0,0,0,0,0,90,0,0
rel-0.12,IPython/core/tests/test_fakemodule.py,0,0,0,0,0,0,0,0,0,0,11,0,0
rel-0.12,docs/examples/parallel/itermapresult.py,0,0,0,0,0,0,0,0,0,0,33,1,0
rel-0.12,IPython/parallel/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,82,3,0
rel-0.12,IPython/testing/plugin/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
rel-0.12,IPython/config/__init__.py,0,0,0,0,0,0,0,0,0,0,1,0,0
rel-0.12,IPython/frontend/html/notebook/notebookmanager.py,0,0,0,0,0,0,0,0,0,0,171,7,1
rel-0.12,IPython/lib/security.py,0,0,0,0,0,0,0,0,0,0,38,0,0
rel-0.12,IPython/utils/dir2.py,0,0,0,0,0,0,0,0,0,0,38,1,0
rel-0.12,IPython/deathrow/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
