tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
rel-0.11,IPython/parallel/error.py,0,0,0,0,0,0,0,0,0,0,180,1,0
rel-0.11,IPython/lib/__init__.py,0,0,0,0,0,0,0,0,0,0,2,5,0
rel-0.11,docs/attic/nbexample_output.py,0,0,0,0,0,0,0,0,0,0,10,0,0
rel-0.11,IPython/lib/latextools.py,0,0,0,0,0,0,0,0,0,0,33,1,0
rel-0.11,IPython/quarantine/ipy_workdir.py,0,0,0,0,0,0,0,0,0,0,26,2,0
rel-0.11,docs/examples/newparallel/workflow/job_wrapper.py,0,0,0,0,0,0,0,0,0,0,9,1,0
rel-0.11,IPython/deathrow/PhysicalQInput.py,0,0,0,0,0,0,0,0,0,0,18,1,0
rel-0.11,IPython/zmq/entry_point.py,0,1,0,0,0,0,0,0,0,0,78,7,0
rel-0.11,IPython/utils/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
rel-0.11,IPython/quarantine/ipy_jot.py,0,1,0,0,0,0,0,0,0,0,188,1,0
rel-0.11,docs/autogen_api.py,0,0,0,0,0,0,0,0,0,0,41,1,0
rel-0.11,IPython/extensions/parallelmagic.py,0,0,0,0,0,0,0,0,1,0,148,6,1
rel-0.11,IPython/frontend/qt/console/console_widget.py,0,4,0,0,1,0,1,0,0,0,1081,27,3
rel-0.11,IPython/zmq/completer.py,0,0,0,0,0,0,0,0,0,0,58,1,0
rel-0.11,IPython/lib/demo.py,0,0,0,0,0,0,0,0,0,0,227,2,0
rel-0.11,IPython/parallel/client/map.py,0,0,0,0,0,0,0,0,0,0,86,1,0
rel-0.11,IPython/core/tests/test_fakemodule.py,0,0,0,0,0,0,0,0,0,0,11,0,0
rel-0.11,IPython/parallel/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,82,0,0
rel-0.11,IPython/testing/plugin/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
