tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
1.7.4,tests/utils_tests/test_html.py,0,1,0,0,0,0,0,0,0,0,165,3,0
1.7.4,tests/file_storage/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/contrib/auth/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7.4,tests/servers/test_basehttp.py,0,0,0,0,0,0,0,0,0,0,42,2,0
1.7.4,tests/model_formsets_regress/models.py,0,0,0,0,0,0,0,0,0,0,30,0,0
1.7.4,tests/test_utils/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/contrib/gis/geos/prototypes/predicates.py,0,0,0,0,0,0,0,0,0,0,35,3,0
1.7.4,tests/servers/models.py,0,0,0,0,0,0,0,0,0,0,3,0,0
1.7.4,tests/modeladmin/tests.py,2,1,0,0,0,0,0,0,0,2,1040,2,0
1.7.4,django/contrib/gis/geos/io.py,0,0,0,0,0,0,0,0,0,0,12,1,0
1.7.4,django/conf/locale/zh_CN/formats.py,0,0,0,0,0,0,0,0,0,0,30,0,0
1.7.4,django/conf/locale/id/formats.py,0,0,0,0,0,0,0,0,0,0,37,0,0
1.7.4,django/contrib/gis/geoip/__init__.py,0,0,0,0,0,0,0,0,0,0,8,0,0
1.7.4,tests/schema/fields.py,0,0,0,0,0,0,0,0,0,0,39,4,0
1.7.4,django/middleware/locale.py,0,0,0,0,0,0,0,0,0,0,46,4,1
1.7.4,django/middleware/clickjacking.py,0,0,0,0,0,0,0,0,0,0,15,1,0
1.7.4,django/utils/tree.py,0,0,0,0,0,0,0,0,0,0,65,0,0
1.7.4,tests/model_inheritance/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/logging_tests/urls.py,0,0,0,0,0,0,0,0,0,0,6,0,0
1.7.4,django/conf/locale/sq/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/user_commands/management/commands/transaction.py,0,0,0,0,0,0,0,0,0,0,7,0,0
1.7.4,tests/utils_tests/test_feedgenerator.py,0,0,0,0,0,0,0,0,0,0,71,0,0
1.7.4,tests/lookup/models.py,0,0,0,0,0,0,0,0,0,0,47,0,0
1.7.4,tests/admin_scripts/custom_templates/project_template/manage.py,0,0,0,0,0,0,0,0,0,0,3,0,0
1.7.4,tests/defaultfilters/tests.py,0,2,0,0,0,0,0,0,0,0,531,0,0
1.7.4,django/contrib/gis/db/models/proxy.py,0,0,0,0,0,0,0,0,0,0,32,0,0
1.7.4,django/conf/locale/fa/formats.py,0,0,0,0,0,0,0,0,0,0,10,0,0
1.7.4,tests/migration_test_data_persistence/tests.py,0,0,0,0,0,0,0,0,0,0,16,1,0
1.7.4,tests/serializers_regress/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/urlpatterns_reverse/urlconf_inner.py,0,0,0,0,0,0,0,0,0,0,9,1,0
1.7.4,django/core/management/commands/sqlindexes.py,0,0,0,0,0,0,0,0,0,0,17,0,0
1.7.4,django/contrib/formtools/tests/wizard/wizardtests/tests.py,0,1,0,3,0,0,0,0,0,0,333,0,0
1.7.4,django/template/__init__.py,0,0,0,0,0,0,0,0,0,0,7,4,0
1.7.4,tests/custom_methods/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/conf/locale/sk/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/db/backends/mysql/introspection.py,0,1,0,0,0,0,0,0,1,0,131,2,0
1.7.4,tests/custom_lookups/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/admin_autodiscover/models.py,0,0,0,0,0,0,0,0,0,0,3,0,0
1.7.4,django/contrib/admin/filters.py,9,1,0,0,0,0,1,0,0,0,296,5,0
1.7.4,django/contrib/gis/tests/relatedapp/models.py,0,0,0,0,0,0,0,0,0,0,46,1,0
1.7.4,django/contrib/gis/db/models/__init__.py,0,0,0,0,0,0,0,0,0,0,4,1,0
1.7.4,tests/admin_scripts/complex_app/admin/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/conditional_processing/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/conf/project_template/project_name/urls.py,0,0,0,0,0,0,0,0,0,0,4,1,0
1.7.4,django/contrib/gis/db/backends/spatialite/creation.py,1,0,0,0,0,0,0,0,0,0,68,0,0
1.7.4,tests/test_client/tests.py,0,0,0,0,0,0,0,0,0,0,348,4,0
1.7.4,django/core/handlers/wsgi.py,0,0,0,0,0,0,0,0,0,0,172,2,1
1.7.4,tests/model_permalink/urls.py,0,0,0,0,0,0,0,0,0,0,3,0,0
1.7.4,django/contrib/gis/geos/prototypes/topology.py,0,0,0,0,0,0,0,0,0,0,50,3,0
1.7.4,tests/view_tests/app2/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/views/decorators/debug.py,0,0,0,0,0,0,0,0,0,0,25,0,0
1.7.4,tests/admin_views/admin.py,5,0,0,0,0,0,0,0,0,0,611,6,3
1.7.4,django/contrib/comments/views/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/m2m_and_m2o/models.py,0,0,0,0,0,0,0,0,0,0,18,0,0
1.7.4,tests/migrations/migrations_test_apps/migrated_app/models.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/migrations/test_migrations/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/i18n/other/locale/de/formats.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/many_to_one_null/tests.py,0,0,0,0,0,0,0,0,0,0,65,1,1
1.7.4,django/contrib/auth/signals.py,0,0,0,0,0,0,0,0,0,0,4,0,0
1.7.4,django/conf/locale/eu/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/contrib/messages/middleware.py,0,0,0,0,0,0,0,0,0,0,13,0,0
1.7.4,django/db/backends/sqlite3/creation.py,2,0,0,0,0,0,0,0,0,0,69,0,0
1.7.4,django/db/backends/postgresql_psycopg2/client.py,0,0,0,0,0,0,0,0,0,0,18,0,0
1.7.4,django/contrib/formtools/tests/urls.py,0,0,0,0,0,0,0,0,0,0,6,0,0
1.7.4,tests/migrations/migrations_test_apps/migrated_app/migrations/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/contrib/sitemaps/management/commands/ping_google.py,0,0,0,0,0,0,0,0,0,0,9,1,0
1.7.4,tests/test_runner/valid_app/models/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/template/defaultfilters.py,0,1,0,0,0,0,0,0,0,0,568,5,0
1.7.4,django/forms/models.py,4,5,0,0,0,6,0,0,0,0,820,8,2
1.7.4,tests/template_tests/test_context.py,0,0,0,0,0,0,0,0,0,0,58,6,1
1.7.4,django/core/management/commands/loaddata.py,0,3,0,0,0,0,0,0,1,0,209,3,0
1.7.4,django/contrib/gis/tests/distapp/models.py,0,0,0,0,0,0,0,0,0,0,32,1,0
1.7.4,django/test/runner.py,1,2,0,0,0,0,0,0,0,0,190,1,0
1.7.4,tests/test_discovery_sample/pattern_tests.py,0,0,0,0,0,0,0,0,0,0,4,0,0
1.7.4,django/contrib/admin/templatetags/admin_static.py,0,0,0,0,0,0,0,0,0,0,12,0,0
1.7.4,tests/admin_docs/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/contrib/gis/geos/polygon.py,0,0,0,0,0,0,0,0,0,0,108,2,0
1.7.4,tests/model_package/models/__init__.py,0,0,0,0,0,0,0,0,0,0,3,0,0
1.7.4,django/contrib/sessions/models.py,1,0,0,0,0,0,0,0,0,0,27,1,0
1.7.4,django/contrib/gis/tests/distapp/__init__.py,0,0,0,0,0,0,0,0,0,0,0,1,0
1.7.4,django/db/backends/creation.py,8,2,0,0,0,0,0,0,0,0,379,0,0
1.7.4,tests/custom_pk/fields.py,0,0,0,0,0,0,0,0,0,0,45,1,0
1.7.4,django/core/management/commands/sqlflush.py,0,0,0,0,0,0,0,0,0,0,13,1,0
1.7.4,tests/string_lookup/tests.py,0,0,0,0,0,0,0,0,0,0,41,1,0
1.7.4,django/contrib/auth/urls.py,0,0,0,0,0,0,0,0,0,0,12,0,0
1.7.4,django/contrib/syndication/__init__.py,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7.4,django/core/signing.py,0,0,0,0,0,0,0,0,0,0,96,0,0
1.7.4,django/core/serializers/__init__.py,0,0,0,0,0,0,0,0,0,0,78,1,0
1.7.4,django/db/backends/oracle/base.py,6,0,0,0,0,0,0,0,0,0,654,3,1
1.7.4,tests/validation/models.py,0,0,0,0,0,0,0,0,0,0,85,0,0
1.7.4,tests/proxy_models/tests.py,0,1,0,1,0,0,0,0,0,0,287,5,0
1.7.4,django/contrib/comments/views/utils.py,0,0,0,0,0,0,0,0,0,0,38,0,0
1.7.4,django/utils/dateparse.py,0,0,0,0,0,0,0,0,0,0,45,1,0
1.7.4,tests/model_permalink/models.py,0,0,0,0,0,0,0,0,0,0,18,0,0
1.7.4,django/contrib/gis/db/backends/mysql/compiler.py,0,0,0,7,0,0,0,0,0,0,20,0,0
1.7.4,tests/utils_tests/test_crypto.py,0,0,0,0,1,0,0,0,0,0,96,0,0
1.7.4,django/core/cache/backends/memcached.py,1,0,0,0,0,0,0,0,0,0,124,2,0
1.7.4,django/conf/locale/en/formats.py,0,0,0,0,0,0,0,0,0,0,27,0,0
1.7.4,django/conf/locale/is/formats.py,0,0,0,0,0,0,0,0,0,0,8,1,1
1.7.4,tests/migrations/migrations_test_apps/migrated_app/migrations/0001_initial.py,0,0,0,0,0,0,0,0,0,0,17,0,0
1.7.4,django/core/management/templates.py,1,2,0,0,0,0,0,0,0,0,226,3,1
1.7.4,tests/generic_views/test_edit.py,0,0,0,0,0,0,0,0,0,0,292,5,0
1.7.4,django/middleware/csrf.py,1,1,0,0,0,0,0,0,0,0,101,3,0
1.7.4,django/contrib/admindocs/__init__.py,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7.4,django/contrib/gis/geos/tests/test_mutable_list.py,2,4,0,0,0,0,0,0,0,0,334,1,0
1.7.4,django/db/backends/oracle/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/apps/models.py,0,0,0,0,0,0,0,0,0,0,10,1,0
1.7.4,tests/conditional_processing/tests.py,0,0,0,0,0,0,0,0,0,0,105,2,0
1.7.4,django/contrib/admindocs/tests/test_fields.py,0,0,0,0,0,0,0,0,0,0,29,0,0
1.7.4,tests/forms_tests/tests/test_extra.py,0,1,0,1,0,0,0,0,0,0,342,0,0
1.7.4,django/contrib/admin/options.py,12,8,0,1,1,3,0,0,0,0,1271,14,5
1.7.4,django/db/backends/mysql/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/conf/locale/pt/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/migrations/migrations_test_apps/migrated_unapplied_app/migrations/0001_initial.py,0,0,0,0,0,0,0,0,0,0,12,0,0
1.7.4,tests/aggregation/tests.py,0,5,0,0,0,0,0,0,0,0,468,6,1
1.7.4,tests/update_only_fields/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/update_only_fields/tests.py,0,0,0,0,0,0,0,0,0,0,206,1,0
1.7.4,tests/get_or_create/tests.py,0,0,0,0,0,0,0,0,0,0,159,1,0
1.7.4,django/db/backends/sqlite3/introspection.py,0,1,0,0,0,0,0,0,1,0,156,2,1
1.7.4,tests/admin_docs/tests.py,0,0,0,0,0,1,0,0,0,0,206,5,3
1.7.4,django/contrib/sites/admin.py,0,0,0,0,0,0,0,0,0,0,6,0,0
1.7.4,django/contrib/formtools/wizard/storage/exceptions.py,0,0,0,0,0,0,0,0,0,0,5,0,0
1.7.4,tests/staticfiles_tests/urls/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/conf/locale/ru/formats.py,0,0,0,0,0,0,0,0,0,0,24,0,0
1.7.4,tests/lookup/tests.py,0,6,0,0,0,0,0,0,0,0,595,2,0
1.7.4,django/conf/locale/lv/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,tests/utils_tests/test_decorators.py,2,0,0,0,0,0,0,0,0,0,66,2,0
1.7.4,tests/admin_scripts/complex_app/admin/foo.py,0,0,0,0,0,0,0,0,0,0,3,1,0
1.7.4,tests/utils_tests/test_encoding.py,0,0,0,0,0,0,0,0,0,0,34,1,0
1.7.4,django/contrib/gis/geoip/prototypes.py,0,0,0,0,0,0,0,0,0,0,78,2,0
1.7.4,django/contrib/sessions/backends/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/middleware/common.py,1,1,0,0,0,0,0,0,0,0,101,4,1
1.7.4,django/contrib/formtools/tests/wizard/test_forms.py,2,0,0,0,0,0,0,0,0,0,181,0,0
1.7.4,tests/generic_views/views.py,0,0,0,18,0,0,0,0,0,0,185,2,0
1.7.4,django/views/decorators/cache.py,0,0,0,0,0,0,0,0,0,0,31,1,0
1.7.4,django/contrib/gis/sitemaps/georss.py,0,0,0,0,0,0,0,0,0,0,25,0,0
1.7.4,django/db/transaction.py,3,1,0,0,0,0,0,0,0,0,242,1,0
1.7.4,tests/multiple_database/models.py,0,0,0,0,0,0,0,0,0,0,59,1,0
1.7.4,tests/select_related_onetoone/tests.py,0,0,0,0,0,0,0,0,0,0,173,2,0
1.7.4,tests/version/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.4,django/contrib/staticfiles/management/commands/runserver.py,0,0,0,0,0,0,0,0,0,0,19,1,0
1.7.4,tests/migrations/test_commands.py,0,0,0,0,0,0,0,0,0,0,390,9,3
