subject,file,lineno,NBC,experience-based,statistics-based,tuning machine
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\docs\_themes\flask_theme_support.py,7,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,29,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,33,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\cleaners.py,9,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\configuration.py,23,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\configuration.py,108,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\configuration.py,112,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,55,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\mthreading.py,17,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\mthreading.py,69,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\network.py,67,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\outputformatters.py,15,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\parsers.py,24,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\source.py,30,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\source.py,38,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\source.py,46,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\text.py,28,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\text.py,59,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\text.py,106,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\text.py,119,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\text.py,138,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\utils.py,31,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\utils.py,48,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\utils.py,55,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\utils.py,64,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\utils.py,74,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\utils.py,84,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\utils.py,95,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\utils.py,117,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\utils.py,126,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\videos\extractors.py,8,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\videos\videos.py,4,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\tests\unit_tests.py,76,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\tests\unit_tests.py,126,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\tests\unit_tests.py,266,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\tests\unit_tests.py,347,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\tests\unit_tests.py,383,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\tests\unit_tests.py,401,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\tests\unit_tests.py,429,1,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\tests\unit_tests.py,466,1,0,0,0
