subject,file,lineno,NOC,NOFF,NOO,experience-based,statistics-based,tuning machine
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\api.py,56,42,1,9,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,458,41,1,8,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\article.py,478,39,2,8,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,101,28,1,5,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,150,25,1,5,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,152,36,1,8,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,290,49,2,10,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,294,53,1,7,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,452,60,2,10,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,454,51,1,8,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,482,51,2,13,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,483,42,2,10,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,498,28,1,5,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,568,36,2,11,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,628,63,1,7,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\extractors.py,630,36,2,6,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\images.py,56,32,1,7,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\images.py,57,37,2,12,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\images.py,83,70,2,17,1,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\nlp.py,18,30,1,7,0,0,0
newspaper,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\newspaper\newspaper\nlp.py,112,32,2,6,0,0,0
