tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
v1.8.0,test/units/TestInventory.py,0,0,0,0,1,0,0,0,0,0,379,0,0
v1.8.0,v2/ansible/plugins/lookup/csvfile.py,0,0,0,0,0,0,0,0,0,0,47,1,0
v1.8.0,v2/ansible/plugins/cache/memcached.py,0,0,0,0,0,0,0,0,0,0,124,0,0
v1.8.0,lib/ansible/runner/lookup_plugins/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
v1.8.0,docsite/conf.py,0,0,0,0,0,0,0,0,0,0,28,0,0
v1.8.0,plugins/inventory/ssh_config.py,0,0,0,0,0,0,0,0,0,0,55,0,0
v1.8.0,test/units/TestSynchronize.py,1,0,0,0,0,0,0,0,0,0,133,0,0
v1.8.0,docsite/build-site.py,0,0,0,0,0,0,0,0,0,0,57,0,0
v1.8.0,lib/ansible/callback_plugins/noop.py,1,0,0,0,0,0,0,0,0,0,44,0,0
v1.8.0,v2/test/parsing/vault/__init__.py,0,0,0,0,0,0,0,0,0,0,2,0,0
v1.8.0,lib/ansible/runner/lookup_plugins/pipe.py,0,0,0,0,0,0,0,0,0,0,19,0,0
v1.8.0,v2/ansible/playbook/conditional.py,0,0,0,0,0,0,0,0,0,0,12,7,0
v1.8.0,lib/ansible/cache/__init__.py,0,0,0,0,0,0,0,0,0,0,31,0,0
v1.8.0,plugins/inventory/linode.py,0,1,0,0,0,0,0,0,0,0,190,0,0
v1.8.0,v2/test/parsing/vault/test_vault_editor.py,0,0,0,0,0,0,0,0,0,0,124,0,0
v1.8.0,v2/ansible/compat/configparser.py,0,0,0,0,0,0,0,0,0,0,7,0,0
v1.8.0,lib/ansible/runner/action_plugins/group_by.py,1,1,0,0,0,0,0,0,0,0,66,0,0
v1.8.0,plugins/callbacks/log_plays.py,1,0,0,0,0,0,0,0,0,0,63,0,0
v1.8.0,v2/ansible/playbook/role/requirement.py,0,0,0,0,0,0,0,0,0,0,83,0,0
v1.8.0,v2/ansible/plugins/lookup/etcd.py,0,0,0,0,0,0,0,0,0,0,47,1,0
v1.8.0,lib/ansible/runner/lookup_plugins/file.py,0,0,0,0,0,0,0,0,0,0,25,0,0
v1.8.0,v2/ansible/playbook/role/metadata.py,0,0,0,0,0,0,0,0,0,0,30,1,0
v1.8.0,v2/test/vars/__init__.py,0,0,0,0,0,0,0,0,0,0,2,0,0
v1.8.0,v2/test/errors/__init__.py,0,0,0,0,0,0,0,0,0,0,2,0,0
v1.8.0,lib/ansible/callback_plugins/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
v1.8.0,lib/ansible/utils/vault.py,1,0,0,0,0,0,0,0,0,0,319,2,1
v1.8.0,lib/ansible/runner/connection_plugins/libvirt_lxc.py,1,0,0,0,0,0,0,0,0,0,77,0,0
v1.8.0,v2/ansible/parsing/yaml/objects.py,0,0,0,0,0,0,0,0,0,0,23,0,0
v1.8.0,lib/ansible/constants.py,2,0,0,0,0,0,0,0,0,0,143,5,0
v1.8.0,setup.py,0,0,0,0,0,0,0,0,0,0,30,4,0
v1.8.0,lib/ansible/runner/connection_plugins/fireball.py,1,0,0,0,0,0,0,0,0,0,95,0,0
v1.8.0,lib/ansible/playbook/play.py,0,4,0,0,1,0,0,0,0,2,605,6,2
v1.8.0,lib/ansible/utils/module_docs_fragments/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
v1.8.0,lib/ansible/runner/lookup_plugins/etcd.py,0,0,0,0,0,0,0,0,0,0,47,0,0
v1.8.0,v2/ansible/parsing/splitter.py,0,1,0,0,0,0,0,0,0,0,118,1,0
v1.8.0,v2/ansible/plugins/filter/__init__.py,0,0,0,0,0,0,0,0,0,0,2,2,0
v1.8.0,plugins/inventory/ec2.py,0,2,0,0,0,0,0,0,1,2,390,4,0
v1.8.0,v2/ansible/playbook/block.py,0,0,0,0,0,0,0,0,0,0,47,5,0
v1.8.0,lib/ansible/inventory/__init__.py,0,1,0,0,1,0,0,0,4,0,418,1,0
v1.8.0,lib/ansible/runner/shell_plugins/sh.py,0,0,0,0,0,0,0,0,0,0,57,6,2
v1.8.0,plugins/inventory/vmware.py,0,0,0,0,0,0,0,0,0,4,136,1,0
