subject,file,lineno,NOC,PAR,NOO,experience-based,statistics-based,tuning machine
awesome-scala,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\awesome-scala\metadata.py,96,20,1,5,0,0,0
