subject,file,lineno,NOC,PAR,NOO,experience-based,statistics-based,tuning machine
tweepy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\tweepy\tests\test_streaming.py,108,16,1,1,0,0,0
tweepy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\tweepy\tests\test_streaming.py,116,16,1,1,0,0,0
