subject,file,lineno,NOC,NOL,experience-based,statistics-based,tuning machine
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\send.py,18,47,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\send.py,36,31,1,0,0,0
