tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
2.9.5,tests/unit/sqs/test_queue.py,0,0,0,0,0,0,0,0,0,0,13,0,0
2.9.5,tests/mturk/create_hit_test.py,0,0,0,0,0,0,0,0,0,0,15,0,0
2.9.5,boto/s3/bucket.py,0,1,0,0,1,0,0,0,0,0,862,1,0
2.9.5,boto/ecs/__init__.py,0,0,0,0,0,0,0,0,0,0,42,0,0
2.9.5,tests/integration/s3/test_cert_verification.py,0,0,0,0,0,0,0,0,0,0,10,0,0
2.9.5,boto/compat.py,0,0,0,0,0,0,0,0,0,0,4,0,0
2.9.5,boto/datapipeline/layer1.py,0,0,0,0,1,0,0,0,0,0,178,0,0
2.9.5,boto/cloudfront/logging.py,0,0,0,0,0,0,0,0,0,0,12,0,0
2.9.5,boto/ec2/autoscale/scheduled.py,0,0,0,0,0,0,0,0,0,0,31,0,0
2.9.5,boto/rds/parametergroup.py,0,0,0,0,0,0,0,0,0,0,147,0,0
2.9.5,boto/s3/key.py,1,4,0,0,1,0,0,0,0,0,783,6,0
2.9.5,boto/sns/__init__.py,0,0,0,0,0,0,0,0,0,0,34,1,0
2.9.5,boto/connection.py,3,3,0,0,1,0,0,0,1,0,625,7,0
2.9.5,tests/integration/ec2/test_connection.py,0,1,0,0,0,0,0,0,0,0,125,1,0
2.9.5,tests/integration/s3/test_multipart.py,0,0,0,0,0,0,0,0,0,0,77,1,0
2.9.5,boto/sdb/db/key.py,0,0,0,0,0,0,0,0,0,0,27,0,0
2.9.5,boto/https_connection.py,0,0,0,0,0,0,0,0,1,0,63,0,0
2.9.5,boto/dynamodb2/layer1.py,1,0,0,0,1,0,0,0,0,0,271,1,0
2.9.5,boto/cacerts/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9.5,boto/mws/connection.py,0,0,9,0,1,0,1,0,0,0,553,0,0
2.9.5,tests/unit/glacier/test_layer1.py,0,0,0,0,0,0,0,0,0,0,76,0,0
2.9.5,boto/sqs/message.py,0,0,0,0,0,0,0,0,0,0,120,2,0
2.9.5,tests/unit/s3/test_cors_configuration.py,0,0,0,0,0,0,0,0,0,0,33,0,0
2.9.5,boto/glacier/layer1.py,3,0,0,0,0,0,0,0,0,0,211,0,0
2.9.5,boto/ec2/cloudwatch/listelement.py,0,0,0,0,0,0,0,0,0,0,6,0,0
2.9.5,boto/route53/zone.py,1,0,0,0,0,0,0,0,2,0,197,0,0
2.9.5,boto/dynamodb/layer2.py,2,0,0,0,1,0,0,1,0,0,309,0,0
2.9.5,tests/devpay/test_s3.py,0,1,0,0,0,0,0,0,0,0,125,0,0
2.9.5,tests/integration/gs/testcase.py,0,0,0,0,0,0,0,0,0,0,66,0,0
2.9.5,boto/cloudfront/origin.py,0,0,0,0,0,0,0,0,0,0,66,0,0
2.9.5,tests/integration/swf/test_cert_verification.py,0,0,0,0,0,0,0,0,0,0,10,0,0
2.9.5,boto/mturk/price.py,0,0,0,0,0,0,0,0,0,0,21,0,0
2.9.5,tests/unit/cloudformation/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9.5,tests/unit/glacier/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9.5,boto/ec2/autoscale/group.py,0,0,0,0,0,0,0,0,0,0,193,1,0
2.9.5,tests/integration/rds/test_cert_verification.py,0,0,0,0,0,0,0,0,0,0,10,0,0
2.9.5,boto/sts/credentials.py,0,0,0,0,0,0,0,0,0,0,111,3,0
2.9.5,boto/manage/server.py,0,1,0,0,1,0,0,0,0,0,447,1,0
2.9.5,boto/ec2/volume.py,0,0,0,0,0,0,0,0,0,0,138,1,0
2.9.5,boto/vpc/vpnconnection.py,0,0,0,0,0,0,0,0,0,0,110,1,0
2.9.5,boto/emr/instance_group.py,1,0,0,0,0,0,0,0,0,0,20,0,0
2.9.5,boto/ec2/elb/__init__.py,0,0,0,0,0,0,0,0,0,0,221,3,0
2.9.5,boto/glacier/__init__.py,0,0,0,0,0,0,0,0,0,0,24,0,0
2.9.5,boto/elasticache/layer1.py,2,0,0,0,1,0,0,0,0,0,474,1,0
2.9.5,tests/integration/ec2/autoscale/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9.5,boto/provider.py,0,0,0,0,1,0,0,0,0,0,248,0,0
2.9.5,boto/pyami/launch_ami.py,0,1,0,0,0,0,0,0,0,0,108,0,0
2.9.5,boto/ec2/tag.py,0,0,0,0,0,0,0,0,0,0,41,0,0
2.9.5,tests/unit/s3/test_lifecycle.py,0,0,0,0,0,0,0,0,0,0,45,0,0
2.9.5,boto/glacier/concurrent.py,2,0,0,0,0,0,0,0,0,0,258,0,0
2.9.5,tests/integration/ec2/cloudwatch/test_connection.py,0,0,0,0,0,0,0,0,0,0,145,0,0
2.9.5,tests/unit/auth/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
