tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
v3.1.1,demos/benchmark/template_benchmark.py,0,0,0,0,0,0,0,0,0,0,23,0,0
v3.1.1,tornado/locale.py,0,2,0,0,0,0,0,0,0,0,322,1,0
v3.1.1,demos/facebook/facebook.py,0,0,0,3,0,0,0,0,0,0,83,0,0
v3.1.1,maint/scripts/custom_fixers/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
v3.1.1,tornado/iostream.py,2,3,0,0,0,0,0,0,0,0,582,2,0
v3.1.1,tornado/test/process_test.py,0,1,0,0,0,0,0,0,0,0,146,2,0
v3.1.1,tornado/test/web_test.py,3,0,0,0,0,0,0,0,0,0,1134,8,0
v3.1.1,maint/test/appengine/setup.py,0,0,0,0,0,0,0,0,0,0,2,0,0
v3.1.1,tornado/simple_httpclient.py,3,4,0,0,0,0,0,0,0,0,358,6,0
v3.1.1,demos/chat/chatdemo.py,0,0,0,1,0,1,0,0,0,0,108,1,0
v3.1.1,setup.py,0,0,0,0,0,0,0,0,0,0,44,9,0
v3.1.1,tornado/stack_context.py,5,1,0,0,0,0,0,0,0,0,154,0,0
v3.1.1,tornado/platform/caresresolver.py,1,0,0,0,0,0,0,0,0,0,55,1,0
v3.1.1,tornado/auth.py,11,2,0,1,0,0,0,0,0,0,720,6,0
v3.1.1,demos/auth/authdemo.py,0,0,0,1,0,0,0,0,0,0,51,1,0
v3.1.1,tornado/test/runtests.py,0,0,0,0,0,0,0,0,0,0,91,4,0
v3.1.1,tornado/platform/auto.py,0,0,0,0,0,0,0,0,0,0,15,0,0
v3.1.1,tornado/platform/windows.py,0,0,0,0,0,0,0,0,0,0,11,0,0
v3.1.1,tornado/options.py,0,0,0,0,0,0,0,0,0,0,288,0,0
v3.1.1,tornado/test/concurrent_test.py,0,0,0,3,0,0,0,0,0,0,238,1,0
v3.1.1,tornado/platform/epoll.py,0,0,0,0,0,0,0,0,0,0,7,0,0
v3.1.1,tornado/test/httpclient_test.py,0,0,0,0,0,0,0,0,0,0,332,6,0
v3.1.1,maint/scripts/custom_fixers/fix_unicode_literal.py,0,0,0,0,0,0,0,0,0,0,14,0,0
v3.1.1,tornado/platform/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
v3.1.1,tornado/platform/kqueue.py,1,0,0,0,0,0,0,0,0,0,52,0,0
v3.1.1,tornado/process.py,0,1,0,0,0,0,0,0,0,0,180,1,0
v3.1.1,tornado/httpclient.py,0,1,0,0,0,0,0,0,0,0,236,5,0
v3.1.1,tornado/platform/twisted.py,7,0,0,0,0,0,0,0,0,0,334,2,0
v3.1.1,tornado/test/iostream_test.py,0,0,0,5,0,0,0,0,0,0,373,0,0
v3.1.1,docs/conf.py,0,0,0,0,0,0,0,0,0,0,69,1,0
v3.1.1,tornado/test/stack_context_test.py,1,0,0,0,0,0,0,0,0,0,190,2,0
v3.1.1,tornado/test/options_test.py,0,0,0,0,0,0,0,0,0,0,173,0,0
v3.1.1,demos/appengine/blog.py,0,0,0,0,0,0,0,0,0,0,117,0,0
v3.1.1,demos/websocket/chatdemo.py,0,0,0,0,0,0,0,0,0,0,65,0,0
v3.1.1,maint/test/websocket/server.py,0,0,0,0,0,0,0,0,0,0,15,0,0
v3.1.1,tornado/test/httpserver_test.py,1,1,0,5,0,0,0,0,0,1,481,4,1
v3.1.1,tornado/test/log_test.py,0,0,0,0,0,0,0,0,0,0,96,1,0
v3.1.1,tornado/test/auth_test.py,0,0,0,6,0,0,0,0,0,0,328,0,0
v3.1.1,demos/benchmark/chunk_benchmark.py,0,0,0,0,0,0,0,0,0,0,36,0,0
v3.1.1,maint/test/redbot/red_test.py,1,1,0,2,0,0,0,0,0,0,124,0,0
v3.1.1,tornado/test/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
v3.1.1,tornado/test/twisted_test.py,0,0,0,0,0,0,0,1,0,0,411,1,0
v3.1.1,tornado/test/escape_test.py,0,0,0,0,0,0,0,1,0,0,142,0,0
v3.1.1,tornado/ioloop.py,7,1,0,0,0,0,0,0,0,0,388,3,1
v3.1.1,tornado/concurrent.py,1,0,0,0,0,0,0,0,0,0,138,2,1
v3.1.1,tornado/httpserver.py,1,2,0,0,0,0,0,0,0,0,228,6,0
v3.1.1,tornado/platform/interface.py,0,0,0,0,0,0,0,0,0,0,22,0,0
v3.1.1,maint/test/websocket/client.py,0,0,0,0,0,0,0,0,0,0,34,0,0
v3.1.1,tornado/escape.py,0,1,0,0,0,0,0,0,0,0,166,4,0
v3.1.1,tornado/gen.py,2,1,0,0,0,0,0,0,0,0,287,8,0
v3.1.1,tornado/netutil.py,1,0,0,0,0,0,0,0,0,0,227,2,0
v3.1.1,tornado/web.py,12,4,0,0,1,0,0,0,0,0,1415,17,1
v3.1.1,tornado/test/simple_httpclient_test.py,0,0,0,2,0,3,0,0,0,0,295,4,0
v3.1.1,tornado/__init__.py,0,0,0,0,0,0,0,0,0,0,4,3,0
v3.1.1,maint/scripts/custom_fixers/fix_future_imports.py,0,0,0,0,0,0,0,0,0,0,43,0,0
v3.1.1,demos/twitter/twitterdemo.py,0,0,0,2,0,0,0,0,0,0,59,0,0
v3.1.1,maint/test/appengine/common/cgi_runtests.py,0,0,0,0,0,0,0,0,0,0,32,0,0
v3.1.1,tornado/test/gen_test.py,1,0,0,0,0,7,0,0,0,0,657,3,0
v3.1.1,tornado/test/import_test.py,0,0,0,0,0,0,0,0,0,0,34,0,0
v3.1.1,tornado/curl_httpclient.py,2,1,0,0,0,0,0,0,0,0,310,3,0
v3.1.1,tornado/test/ioloop_test.py,2,0,0,0,0,0,0,0,0,0,227,2,1
v3.1.1,tornado/tcpserver.py,0,0,0,0,0,0,0,0,0,0,92,1,0
v3.1.1,tornado/util.py,1,0,0,0,0,0,0,0,0,0,122,0,0
v3.1.1,demos/benchmark/stack_context_benchmark.py,1,0,0,0,0,0,0,0,0,0,55,0,0
v3.1.1,tornado/test/netutil_test.py,0,0,0,4,0,0,0,0,0,0,63,5,0
v3.1.1,tornado/log.py,0,0,0,0,0,0,0,0,0,0,108,7,1
v3.1.1,demos/helloworld/helloworld.py,0,0,0,0,0,0,0,0,0,0,18,0,0
v3.1.1,tornado/template.py,3,1,0,0,0,0,0,0,0,0,500,1,1
v3.1.1,tornado/httputil.py,2,1,0,0,0,0,0,0,0,0,228,4,1
v3.1.1,demos/s3server/s3server.py,0,1,0,0,0,0,0,0,0,0,191,0,0
v3.1.1,tornado/test/template_test.py,0,0,0,0,0,0,0,0,0,0,272,0,0
v3.1.1,tornado/websocket.py,6,1,0,0,0,0,0,0,0,0,540,10,1
v3.1.1,tornado/test/testing_test.py,0,0,0,1,0,0,0,0,0,0,103,0,0
v3.1.1,demos/blog/blog.py,0,0,0,1,0,0,0,0,0,0,139,0,0
v3.1.1,tornado/wsgi.py,0,3,0,0,0,0,0,0,0,0,194,6,0
v3.1.1,tornado/test/httputil_test.py,0,0,0,0,0,0,0,0,0,0,163,3,0
v3.1.1,demos/benchmark/benchmark.py,0,0,0,0,0,0,0,0,0,0,47,0,0
v3.1.1,tornado/autoreload.py,0,1,0,0,0,0,0,0,0,0,145,2,0
v3.1.1,tornado/platform/common.py,0,0,0,0,0,0,0,0,0,0,54,0,0
v3.1.1,tornado/test/util.py,0,0,0,0,0,0,0,0,0,0,10,0,0
v3.1.1,maint/vm/windows/bootstrap.py,0,0,0,0,0,0,0,0,0,0,41,0,0
v3.1.1,tornado/test/locale_test.py,0,0,0,0,0,0,0,0,0,0,46,0,0
v3.1.1,tornado/platform/posix.py,0,0,0,0,0,0,0,0,0,0,40,0,0
v3.1.1,tornado/test/util_test.py,0,0,0,0,0,0,0,0,0,0,114,0,0
v3.1.1,maint/scripts/test_resolvers.py,0,0,0,0,0,0,0,0,0,0,43,0,0
v3.1.1,tornado/test/gettext_translations/extract_me.py,0,0,0,0,0,0,0,0,0,0,2,0,0
v3.1.1,tornado/testing.py,2,1,0,0,0,0,0,0,0,0,276,0,0
v3.1.1,tornado/test/curl_httpclient_test.py,0,1,0,0,0,0,0,0,0,0,78,2,0
v3.1.1,tornado/test/websocket_test.py,0,0,0,0,0,0,0,0,0,0,72,8,0
v3.1.1,tornado/test/wsgi_test.py,0,0,0,0,0,0,0,0,0,0,61,0,0
v3.1.1,maint/test/appengine/common/runtests.py,0,0,0,0,0,0,0,0,0,0,40,0,0
v3.1.1,maint/scripts/run_fixers.py,0,0,0,0,0,0,0,0,0,0,3,1,0
v3.1.1,tornado/platform/select.py,0,0,0,0,0,0,0,0,0,0,44,0,0
