subject,file,lineno,NOC,NOFF,NOO,experience-based,statistics-based,tuning machine
awesome-python,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\awesome-python\sort.py,32,39,1,8,0,0,0
awesome-python,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\awesome-python\sort.py,44,64,1,13,0,0,0
