tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
v3.2.1,demos/benchmark/template_benchmark.py,0,0,0,0,0,0,0,0,0,0,23,0,0
v3.2.1,tornado/locale.py,0,2,0,0,0,0,0,0,0,0,320,0,0
v3.2.1,demos/facebook/facebook.py,0,0,0,3,0,0,0,0,0,0,83,1,1
v3.2.1,maint/scripts/custom_fixers/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
v3.2.1,tornado/iostream.py,2,3,0,0,0,0,0,0,0,0,591,17,5
v3.2.1,tornado/test/process_test.py,0,1,0,0,0,0,0,0,0,0,149,0,0
v3.2.1,tornado/test/web_test.py,3,0,0,0,0,0,0,0,0,0,1385,15,4
v3.2.1,maint/test/appengine/setup.py,0,0,0,0,0,0,0,0,0,0,2,0,0
v3.2.1,tornado/simple_httpclient.py,3,4,0,0,0,0,0,0,0,0,393,9,1
v3.2.1,demos/chat/chatdemo.py,0,0,0,1,0,1,0,0,0,0,107,2,0
v3.2.1,setup.py,0,0,0,0,0,0,0,0,0,0,93,14,3
v3.2.1,tornado/stack_context.py,5,1,0,0,0,0,0,0,0,0,154,0,0
v3.2.1,tornado/platform/caresresolver.py,1,0,0,0,0,0,0,0,0,0,56,0,0
v3.2.1,tornado/auth.py,12,2,0,1,0,0,0,0,0,0,752,7,0
v3.2.1,demos/auth/authdemo.py,0,0,0,1,0,0,0,0,0,0,50,0,0
v3.2.1,tornado/test/runtests.py,0,0,0,0,0,0,0,0,0,0,96,2,0
v3.2.1,tornado/platform/auto.py,0,0,0,0,0,0,0,0,0,0,15,2,1
v3.2.1,tornado/platform/windows.py,0,0,0,0,0,0,0,0,0,0,11,0,0
v3.2.1,tornado/options.py,0,0,0,0,0,0,0,0,0,0,288,3,0
v3.2.1,tornado/test/concurrent_test.py,0,0,0,3,0,0,0,0,0,0,248,0,0
v3.2.1,tornado/platform/epoll.py,0,0,0,0,0,0,0,0,0,0,7,0,0
v3.2.1,tornado/test/httpclient_test.py,0,0,0,0,0,0,0,0,0,0,365,9,0
v3.2.1,maint/scripts/custom_fixers/fix_unicode_literal.py,0,0,0,0,0,0,0,0,0,0,14,0,0
v3.2.1,tornado/platform/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
v3.2.1,tornado/platform/kqueue.py,1,0,0,0,0,0,0,0,0,0,52,0,0
v3.2.1,tornado/process.py,0,2,0,0,0,0,0,0,0,0,189,2,1
v3.2.1,tornado/httpclient.py,0,1,0,0,0,0,0,0,0,0,266,11,3
v3.2.1,tornado/platform/twisted.py,7,0,0,0,0,0,0,0,0,0,337,3,1
v3.2.1,tornado/test/iostream_test.py,0,0,0,5,0,0,0,0,0,0,382,4,1
v3.2.1,docs/conf.py,0,0,0,0,0,0,0,0,0,0,71,2,0
v3.2.1,tornado/test/stack_context_test.py,1,0,0,0,0,0,0,0,0,0,200,1,0
v3.2.1,tornado/test/options_test.py,0,0,0,0,0,0,0,0,0,0,173,2,0
v3.2.1,demos/appengine/blog.py,0,0,0,0,0,0,0,0,0,0,117,0,0
v3.2.1,demos/websocket/chatdemo.py,0,0,0,0,0,0,0,0,0,0,65,2,1
v3.2.1,maint/test/websocket/server.py,0,0,0,0,0,0,0,0,0,0,15,2,1
v3.2.1,tornado/test/httpserver_test.py,1,1,0,5,0,0,0,0,0,1,497,7,0
v3.2.1,tornado/test/log_test.py,0,0,0,0,0,0,0,0,0,0,95,1,0
v3.2.1,tornado/test/auth_test.py,0,0,0,6,0,0,0,0,0,0,328,1,0
v3.2.1,demos/benchmark/chunk_benchmark.py,0,0,0,0,0,0,0,0,0,0,36,0,0
v3.2.1,tornado/platform/asyncio.py,3,0,0,0,0,0,0,0,0,0,107,4,1
v3.2.1,maint/test/redbot/red_test.py,1,1,0,2,0,0,0,0,0,0,124,0,0
v3.2.1,tornado/test/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
v3.2.1,tornado/test/twisted_test.py,0,0,0,0,0,0,0,0,0,0,411,0,0
v3.2.1,tornado/test/escape_test.py,0,0,0,0,0,0,0,1,0,0,142,1,0
v3.2.1,tornado/ioloop.py,7,1,0,0,0,0,0,0,0,0,395,13,5
v3.2.1,tornado/concurrent.py,1,0,0,0,0,0,0,0,0,0,138,3,0
v3.2.1,tornado/httpserver.py,1,2,0,0,0,0,0,0,0,0,233,3,0
v3.2.1,tornado/platform/interface.py,0,0,0,0,0,0,0,0,0,0,22,0,0
v3.2.1,maint/test/websocket/client.py,0,0,0,0,0,0,0,0,0,0,34,1,1
v3.2.1,tornado/escape.py,0,1,0,0,0,0,0,0,0,0,170,2,0
v3.2.1,tornado/gen.py,2,1,0,0,0,0,0,0,0,0,301,9,3
v3.2.1,tornado/netutil.py,1,0,0,0,0,0,0,0,0,0,194,6,2
v3.2.1,tornado/web.py,15,4,0,0,1,0,0,0,0,0,1533,24,5
