tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
v1.0.3,numpy/lib/arraysetops.py,1,1,0,0,0,0,0,0,0,0,122,5,0
v1.0.3,numpy/lib/utils.py,0,2,0,0,0,0,0,0,0,0,296,7,1
v1.0.3,numpy/lib/tests/test_type_check.py,0,0,0,0,0,0,0,0,0,0,232,3,0
v1.0.3,numpy/lib/info.py,0,0,0,0,0,0,0,0,0,0,6,1,0
v1.0.3,numpy/distutils/fcompiler/nag.py,0,0,0,0,0,0,0,0,0,0,35,1,0
v1.0.3,numpy/core/code_generators/generate_array_api.py,0,1,0,0,0,0,0,0,0,0,72,4,0
v1.0.3,numpy/f2py/tests/f90/return_complex.py,0,1,0,0,0,0,0,0,0,0,59,1,0
v1.0.3,numpy/lib/__init__.py,0,0,0,0,0,0,0,0,0,0,30,2,0
v1.0.3,numpy/numarray/nd_image.py,0,0,0,0,0,0,0,0,0,0,9,1,0
v1.0.3,numpy/f2py/tests/run_all.py,0,0,0,0,0,0,0,0,0,0,39,1,0
v1.0.3,numpy/distutils/fcompiler/mips.py,0,0,0,0,0,0,0,0,0,0,49,1,0
v1.0.3,numpy/f2py/lib/tests/test_scalar_function_in.py,0,2,0,0,0,0,0,0,0,0,353,2,0
v1.0.3,numpy/core/defmatrix.py,0,2,0,0,0,0,0,0,0,0,277,14,1
v1.0.3,numpy/numarray/image.py,0,0,0,0,0,0,0,0,0,0,9,2,0
v1.0.3,numpy/f2py/tests/f77/callback.py,0,0,0,0,0,0,0,0,0,0,59,1,0
v1.0.3,numpy/distutils/tests/f2py_ext/tests/test_fib2.py,0,0,0,0,0,0,0,0,0,0,10,2,0
v1.0.3,numpy/linalg/tests/test_linalg.py,0,0,0,0,0,0,0,0,0,0,71,9,2
v1.0.3,numpy/core/tests/test_ma.py,0,8,0,0,0,0,0,0,0,0,780,3,0
v1.0.3,numpy/lib/polynomial.py,0,2,0,0,0,0,0,0,0,0,399,8,4
v1.0.3,numpy/distutils/fcompiler/ibm.py,0,0,0,0,0,0,0,0,0,0,75,1,0
v1.0.3,numpy/oldnumeric/mlab.py,0,0,0,0,0,0,0,0,0,0,88,1,0
v1.0.3,numpy/core/info.py,0,0,0,0,0,0,0,0,0,0,4,1,0
v1.0.3,numpy/fft/tests/test_helper.py,0,0,0,0,0,0,0,0,0,0,33,2,0
v1.0.3,numpy/doc/swig/testMatrix.py,0,0,0,0,0,0,0,0,0,0,256,1,0
v1.0.3,numpy/distutils/exec_command.py,0,7,0,0,0,0,0,0,0,0,436,6,0
v1.0.3,numpy/core/_internal.py,0,0,0,0,0,0,0,0,0,0,205,2,0
v1.0.3,numpy/f2py/lib/api.py,0,0,0,0,0,0,0,0,0,0,2,1,0
v1.0.3,numpy/lib/tests/test_shape_base.py,0,1,0,0,0,0,0,0,0,0,359,4,0
v1.0.3,numpy/__init__.py,0,0,0,0,0,0,0,0,0,0,42,15,1
v1.0.3,numpy/f2py/use_rules.py,1,0,0,0,0,0,0,0,0,0,62,3,0
v1.0.3,numpy/core/code_generators/generate_ufunc_api.py,0,1,0,0,0,0,0,0,0,0,41,4,1
v1.0.3,numpy/oldnumeric/alter_code2.py,0,0,0,0,0,0,0,0,0,0,94,1,0
v1.0.3,numpy/lib/getlimits.py,0,1,0,0,0,0,0,0,0,0,128,2,0
v1.0.3,numpy/numarray/util.py,0,0,0,1,0,0,0,0,0,0,35,1,0
v1.0.3,setup.py,0,0,0,0,0,0,0,0,0,0,48,5,1
v1.0.3,numpy/numarray/compat.py,0,0,0,0,0,0,0,0,0,0,2,1,0
v1.0.3,numpy/distutils/mingw32ccompiler.py,1,0,0,0,0,0,0,0,0,0,138,1,0
v1.0.3,numpy/core/numerictypes.py,0,3,0,0,0,0,0,0,0,0,322,8,1
v1.0.3,numpy/distutils/command/build.py,0,0,0,0,0,0,0,0,0,0,26,2,0
v1.0.3,numpy/distutils/conv_template.py,0,0,0,0,0,0,0,0,0,0,140,5,0
v1.0.3,numpy/linalg/lapack_lite/clapack_scrub.py,0,0,0,0,0,0,0,0,0,0,207,2,0
v1.0.3,numpy/f2py/lib/parser/splitline.py,0,6,0,0,0,0,0,0,0,0,343,1,0
v1.0.3,numpy/f2py/rules.py,0,2,0,0,0,0,0,0,0,2,855,6,0
v1.0.3,numpy/distutils/fcompiler/lahey.py,0,0,0,0,0,0,0,0,0,0,38,1,0
v1.0.3,numpy/oldnumeric/ma.py,0,0,0,0,0,0,0,0,0,0,8,8,0
v1.0.3,numpy/lib/shape_base.py,1,1,0,0,0,0,0,0,0,0,250,3,0
v1.0.3,numpy/f2py/lib/parser/test_Fortran2003.py,0,4,0,0,0,0,0,0,0,0,1562,2,0
v1.0.3,numpy/f2py/diagnose.py,0,1,0,0,0,0,0,0,0,0,160,1,0
v1.0.3,numpy/lib/index_tricks.py,0,2,0,0,0,0,0,0,0,0,270,6,0
v1.0.3,numpy/core/tests/test_numeric.py,2,0,0,0,0,0,0,0,0,0,583,7,0
v1.0.3,numpy/distutils/command/sdist.py,0,0,0,0,0,0,0,0,0,0,16,2,0
v1.0.3,numpy/distutils/command/bdist_rpm.py,0,0,0,0,0,0,0,0,0,0,14,2,0
v1.0.3,numpy/f2py/lib/wrapper_base.py,0,1,0,0,0,0,0,0,0,0,147,1,0
v1.0.3,numpy/f2py/lib/py_wrap.py,0,0,0,0,0,0,0,0,0,0,62,1,0
v1.0.3,numpy/lib/twodim_base.py,0,0,0,0,0,0,0,0,0,0,111,8,1
v1.0.3,numpy/f2py/lib/parser/Fortran2003.py,2,8,0,36,0,0,0,0,0,0,3841,2,0
v1.0.3,numpy/oldnumeric/rng.py,0,0,0,0,0,0,0,0,0,0,99,1,0
v1.0.3,numpy/testing/__init__.py,0,0,0,0,0,0,0,0,0,0,3,2,0
v1.0.3,numpy/core/fromnumeric.py,1,0,0,0,0,0,0,0,0,0,331,21,2
v1.0.3,numpy/doc/pyrex/setup.py,0,0,0,0,0,0,0,0,0,0,22,2,0
v1.0.3,numpy/numarray/linear_algebra.py,0,0,0,0,0,0,0,0,0,0,10,1,0
v1.0.3,numpy/f2py/f2py2e.py,0,3,0,0,0,0,0,0,0,0,351,5,0
v1.0.3,numpy/numarray/fft.py,0,0,0,0,0,0,0,0,0,0,4,1,0
v1.0.3,numpy/oldnumeric/fft.py,0,0,0,0,0,0,0,0,0,0,19,1,0
v1.0.3,numpy/distutils/ccompiler.py,1,3,0,0,0,0,0,0,0,0,339,22,0
