subject,file,lineno,NOC,NOFF,NOO,experience-based,statistics-based,tuning machine
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\drecurse-cmd.py,27,32,1,5,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\ftp-cmd.py,157,51,1,8,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\meta-cmd.py,68,94,1,17,1,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\midx-cmd.py,170,36,1,8,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\midx-cmd.py,188,35,2,8,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\midx-cmd.py,189,58,2,13,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\midx-cmd.py,195,32,1,9,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\midx-cmd.py,200,27,1,7,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\midx-cmd.py,207,52,1,14,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\save-cmd.py,138,36,1,7,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\save-cmd.py,331,16,1,5,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\split-cmd.py,130,22,1,5,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\tag-cmd.py,27,47,2,9,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\cmd\version-cmd.py,43,33,1,8,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\git.py,417,30,1,6,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\git.py,457,80,2,16,1,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\git.py,584,25,1,6,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\hashsplit.py,183,27,1,6,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\helpers.py,164,21,1,5,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\helpers.py,165,22,1,5,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\helpers.py,166,32,1,8,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\helpers.py,167,26,2,8,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\helpers.py,221,41,1,11,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\helpers.py,852,15,1,5,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\helpers.py,865,32,1,9,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\helpers.py,1021,29,1,5,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\index.py,433,23,1,8,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\metadata.py,408,32,1,5,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\metadata.py,409,21,1,4,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\vfs.py,44,82,1,18,1,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\vfs.py,52,51,1,13,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\vfs.py,588,102,2,18,1,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\vfs.py,591,43,1,8,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\t\tbloom.py,13,32,1,8,0,0,0
bup,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bup\lib\bup\t\tbloom.py,30,33,1,8,0,0,0
