ID,Title,Created At,Closed At
4755,Tooltip doesn't show up on multiline function calls,2014-01-04T18:39:49Z,
4742,RuntimeError: maximum recursion depth exceeded,2013-12-26T05:24:27Z,2014-03-27T16:52:56Z
4729,Firefox 26/OS X - typing does not initially show up in cells in IPython Notebook,2013-12-21T21:34:13Z,2014-10-02T23:39:14Z
4704,Subcommand `profile` ignores --ipython-dir ,2013-12-16T06:27:42Z,2014-01-31T19:38:43Z
4687,ipython shell tab compeletion,2013-12-13T00:41:07Z,2014-11-14T01:04:10Z
4683,Completion not working with my_var-my<TAB>,2013-12-12T20:42:20Z,
4663,Ipython Crashes on dreload when in a virtual environmen(virtualenv) version 2.6.8,2013-12-08T13:44:16Z,
4660,ipdb and IPython.embed() incompatible,2013-12-07T18:38:39Z,2014-11-14T05:47:50Z
4618,"""Editor Shortcuts"" link is broken in help menu dropdown notebook",2013-12-01T23:59:14Z,2014-01-29T20:05:51Z
4602,"""ipcluster stop"" fails after ""ipcluster start --daemonize"" using python3.3",2013-11-26T08:39:24Z,2013-11-27T01:36:11Z
4598,Qtconsole docstring pop-up fails on method containing defaulted enum argument,2013-11-25T18:52:59Z,2013-11-26T00:10:46Z
4584,Failed save due to full disk unrecoverable,2013-11-22T20:28:40Z,2014-11-13T22:16:18Z
4583,overwrite? prompt gets EOFError in 2 process,2013-11-22T19:57:28Z,2014-01-29T21:37:22Z
4578,NBconvert fails with unicode errors when `--stdout` and file redirection is specified and HTML entities are present,2013-11-22T16:49:37Z,2013-11-26T22:25:22Z
4574,Hash character in notebook name breaks a lot of things,2013-11-21T20:44:56Z,2013-12-19T17:49:16Z
4573,bash completion of filenames with spaces is broken for subcommands,2013-11-21T08:33:18Z,
4550,IPControllerApp: Uncaught exception in function dispatch_monitor_traffic,2013-11-16T15:12:30Z,
4525,Output for semicolon-terminated lines with comments,2013-11-12T18:51:16Z,2016-02-15T13:06:48Z
4519,No (full) file name completion is spaces in name,2013-11-11T10:57:54Z,
4493,Qtconsole cannot print an ISO8601 date at nanosecond precision,2013-11-05T22:06:45Z,2013-11-10T19:20:25Z
4474,BdbQuit exception when quitting ipdb,2013-11-01T10:13:25Z,
4429,Notebooks don't detect kernel shutdown,2013-10-23T19:10:33Z,
4402,Parallel test suite failing on Windows buildbots,2013-10-18T19:08:56Z,2014-11-13T22:23:27Z
4397,"Clicking ""Shutdown"" in notebook dashboard causes scroll up to top of screen",2013-10-17T18:47:36Z,2014-01-29T04:38:55Z
4392,Exception chaining in Python 3 tracebacks,2013-10-15T01:25:23Z,2013-12-13T22:34:45Z
4361,Crash Ultratraceback/ session history,2013-10-08T14:14:19Z,2013-10-11T13:40:32Z
4334,NotebookApp.webapp_settings static_url_prefix causes crash,2013-10-02T22:46:23Z,2013-10-03T12:08:46Z
4307,Displayed matplotlib figures get grey background since 1.0,2013-09-30T08:30:05Z,
4296,sync_imports() fails in python 3.3,2013-09-29T00:01:07Z,2013-10-03T19:21:38Z
4288,Iterator argument limitation in dview.map_sync,2013-09-27T07:59:45Z,
4272,ipython notebook does not handle EMFILE well,2013-09-25T02:48:58Z,
4252,IPython crashes when import pylib,2013-09-22T12:12:23Z,2014-11-13T22:27:27Z
4251,& escaped to &amp; in tex ?,2013-09-22T12:11:50Z,2014-02-04T23:02:04Z
4248,"When converting notebook to slides, hyperlink animation cuts off the bottom of letters",2013-09-21T15:45:21Z,
4245,nbconvert latex: code highlighting causes error,2013-09-21T04:23:22Z,2013-11-05T20:30:55Z
4243,Test exclusions not working on Windows,2013-09-21T01:53:11Z,2013-09-23T21:45:00Z
4235,Qt console blank pager,2013-09-19T19:30:31Z,2014-11-13T22:37:11Z
4234,Math without $$ doesn't show up when converted to slides,2013-09-19T18:01:55Z,2014-01-29T19:57:13Z
4223,Double output on Ctrl-enter-enter,2013-09-17T16:31:10Z,2013-09-20T17:36:35Z
4200,Notebook: merging a heading cell and markdown cell cannot be undone,2013-09-12T16:48:58Z,2013-09-13T19:16:47Z
4194,config.TerminalIPythonApp.nosep does not work,2013-09-11T17:59:31Z,2014-01-29T19:52:02Z
4156,Specifying --gui=tk at the command line,2013-09-01T14:27:30Z,2013-09-04T15:50:30Z
4127,autoreload shouldn't rely on .pyc modification times,2013-08-29T00:02:35Z,2014-03-05T19:21:52Z
4122,Nbconvert [windows]: Inconsistent line endings in markdown cells exported to latex ,2013-08-28T05:13:45Z,2013-09-14T01:06:06Z
4116,"kernel dies with "" : cannot connect to X server "" attempting to plot when running under byobu",2013-08-27T03:12:15Z,2015-12-03T09:38:59Z
4103,Wrong default argument of DirectView.clear,2013-08-24T03:20:12Z,2013-08-27T17:56:01Z
4100,parallel.client.client references undefined error.EngineError,2013-08-23T16:59:51Z,2013-08-25T12:10:08Z
4078,StoreMagic.autorestore not working in 1.0.0,2013-08-21T05:52:41Z,2013-08-29T21:58:35Z
4059,Issues with Ellipsis literal in Python 3,2013-08-19T05:22:25Z,2013-08-29T18:56:50Z
4046,protect triple backquotes env from remove math,2013-08-16T13:35:03Z,
4024,nbconvert markdown issues,2013-08-14T08:17:34Z,2013-09-09T00:16:55Z
4006,iptest IPython broken,2013-08-13T09:03:09Z,2014-02-04T23:03:10Z
4005,IPython.start_kernel doesn't work.,2013-08-13T06:38:03Z,2013-08-15T04:20:38Z
4001,Windows IPython executable /scripts/ipython not working,2013-08-13T00:59:03Z,2014-01-29T19:21:38Z
3968,"TypeError: super() argument 1 must be type, not classobj (Python 2.6.6)",2013-08-09T09:54:17Z,2013-08-09T19:48:47Z
3959,think more carefully about text wrapping in nbconvert,2013-08-08T18:42:38Z,2014-01-29T19:13:54Z
3954,all magics should be listed when completing on %,2013-08-08T09:03:03Z,2013-08-10T08:30:20Z
3944,Utils short path test fails Win7x64 Py3.3,2013-08-07T23:03:55Z,2013-08-09T16:30:03Z
3930,exception raised in examples/inprocess/*.py,2013-08-07T11:03:11Z,2014-11-13T22:39:03Z
3922,Exceptions raised in matplotlib mainloop look like crashes,2013-08-06T16:59:24Z,
3920,Weakness in %edit (fails although it is able to find the right file),2013-08-06T08:59:30Z,
3903,"on Windows, 'ipython3 nbconvert ""C:/blabla/first_try.ipynb"" --to slides' gives an unexpected result, and '--post serve' fails",2013-08-05T08:40:22Z,2013-09-06T21:55:02Z
3881,Temporary Working Directory Test Fails,2013-08-03T02:30:43Z,2013-08-04T14:26:29Z
3858,Kernel process is either remote or unspecified. Cannot restart.,2013-07-31T17:40:38Z,2015-01-12T00:37:19Z
3837,"Cannot set custom mathjax url, crash notebook server.",2013-07-30T08:46:57Z,2013-07-31T20:38:42Z
3791,IPython thinks that it crashed when matplotlib dies,2013-07-26T01:13:53Z,2014-01-29T19:33:37Z
3786,Zmq errors appearing with `Ctrl-C` in console/qtconsole,2013-07-26T00:05:27Z,2013-07-27T00:38:53Z
3785,ipdb completely broken in Qt console,2013-07-26T00:02:39Z,2013-07-26T17:06:21Z
3774,Notebooks with spaces in their names breaks nbconvert latex graphics,2013-07-25T16:02:30Z,2013-08-06T19:34:17Z
3719,"Bad strftime format, for windows, in nbconvert exporter ",2013-07-22T07:16:50Z,2013-07-27T00:46:11Z
3668,AttributeError: 'BlockingKernelClient' object has no attribute 'started_channels',2013-07-17T07:51:48Z,2013-07-17T19:53:03Z
3661,run -m not behaving like python -m ,2013-07-16T22:38:08Z,2013-07-16T23:23:34Z
3659,Running a cell will open up output totally,2013-07-16T21:30:47Z,2015-01-25T12:33:39Z
3658,"Saving Notebook clears ""Kernel Busy"" status from the page and titlebar",2013-07-16T19:24:37Z,2013-10-01T05:02:55Z
3657,Notebook cell output state is not preserved by save,2013-07-16T18:12:50Z,2015-01-25T12:33:39Z
3653,"autocompletion in ""from package import <tab>""",2013-07-16T01:37:25Z,2014-01-29T22:04:03Z
3636,Code cell missing highlight on load,2013-07-15T05:13:32Z,2013-08-05T21:29:04Z
3625,Pager does not open from button,2013-07-13T03:27:49Z,2013-07-13T21:13:14Z
3604,MathJax rendering problem in `%%latex` cell,2013-07-10T22:49:39Z,2013-07-17T21:02:47Z
3589,nbconvert: Vertical scrollbar in reveal.js export,2013-07-09T13:12:57Z,2014-01-25T23:05:03Z
3549,Codecell size changes with selection,2013-07-05T17:49:16Z,2013-07-05T23:20:22Z
3544,IPython.lib test failure on Windows,2013-07-05T11:51:05Z,2013-07-07T17:28:05Z
3519,IPython Parallel map mysteriously turns pandas Series into numpy ndarray,2013-07-03T01:10:44Z,2013-07-03T03:52:07Z
3502,Notebook broken in master,2013-07-01T05:18:49Z,2013-07-01T18:11:23Z
3494,input() in notebook doesn't work in Python 3,2013-06-29T22:40:57Z,2013-07-14T18:19:57Z
3479,Write empty name for the notebooks,2013-06-28T23:31:17Z,2013-07-10T09:02:41Z
3474,unexpected keyword argument to remove_kernel,2013-06-27T01:15:20Z,2013-06-29T22:16:46Z
3462,Setting log_format in config file results in error (and no format changes),2013-06-24T21:53:10Z,2013-06-26T21:56:19Z
3441,Fix focus related problems in the notebook,2013-06-17T18:13:06Z,2014-01-26T23:27:42Z
3436,enable_pylab(import_all=False) still imports np,2013-06-16T16:40:02Z,2013-07-17T21:11:59Z
3424,ipcluster --version,2013-06-13T08:52:51Z,2013-06-15T22:03:08Z
3386,Magic %paste not working in Python 3.3.2. TypeError: Type str doesn't support the buffer API,2013-05-30T10:13:34Z,2013-11-06T13:12:00Z
3385,setup.py failure on Python 3,2013-05-30T09:58:13Z,2013-05-30T18:52:52Z
3376,Setting `__module__` to None breaks pretty printing,2013-05-29T02:39:19Z,2013-05-29T22:55:09Z
3375,Frequent Safari/Webkit crashes,2013-05-29T01:49:21Z,2013-06-02T15:40:49Z
3367,Can't connect to a ipython notebook server from a console,2013-05-28T11:47:15Z,2014-03-05T16:56:25Z
3361,Cursor placement in auto wrapped lines,2013-05-26T15:44:21Z,2014-01-26T23:26:52Z
3359,Mouse access on droplist completion in qtconsole,2013-05-25T17:07:33Z,
3349,pip3 doesn't run 2to3?,2013-05-22T16:36:21Z,2013-05-22T17:14:42Z
3346,Up arrow history search shows duplicates in Qtconsole,2013-05-21T18:54:10Z,2013-10-09T22:10:38Z
3345,"IPython embedded shells ask if I want to exit, but I set confirm_exit = False",2013-05-21T15:31:54Z,2013-07-02T19:19:46Z
3332,Poor mouse click responsiveness in notebook on Safari,2013-05-17T04:22:11Z,2014-01-27T00:06:50Z
3326,python3.3: Type error when launching SGE cluster in IPython notebook,2013-05-16T09:23:04Z,2013-05-23T11:06:54Z
3316,find_cmd test failure on Windows,2013-05-14T12:08:02Z,2013-07-15T17:59:55Z
3302,"autoreload does not work in ipython 0.13.x, python 3.3",2013-05-10T14:45:10Z,2013-07-01T12:40:06Z
3289,strange behavior in Kernel+Py3,2013-05-08T00:35:52Z,
3280,IPython.utils.process.getoutput returns stderr,2013-05-05T16:11:36Z,2013-05-10T15:17:20Z
3257,setup.py not finding submodules,2013-05-02T12:43:29Z,2013-05-02T15:55:39Z
3246,%paste regression with blank lines,2013-04-30T19:31:05Z,2013-06-06T09:20:22Z
3245,SyntaxError: encoding declaration in Unicode string,2013-04-30T17:27:44Z,2013-07-17T17:27:12Z
3241,notebook conection time out,2013-04-30T03:51:00Z,2013-05-29T01:02:24Z
3236,cannot set TerminalIPythonApp.log_format,2013-04-29T14:48:23Z,2013-04-30T19:22:59Z
3227,Improve documentation of ipcontroller and possible BUG,2013-04-27T22:25:48Z,2013-07-03T23:23:19Z
3218,race conditions in profile directory creation,2013-04-24T22:23:07Z,2013-04-24T23:19:33Z
3206,Copy/Paste Regression in QtConsole,2013-04-22T15:11:12Z,2013-05-18T18:07:38Z
3198,Hitting recursive depth causing all notebook pages to hang,2013-04-18T23:35:00Z,2013-04-25T19:07:24Z
3197,Can't escape multiple dollar signs in a markdown cell,2013-04-18T17:09:09Z,2013-06-19T14:26:28Z
3195,Use WebSocket.ping to keep connections alive across proxies,2013-04-18T11:28:50Z,2014-07-25T01:55:18Z
3178,cell magics do not work with empty lines after #2447,2013-04-15T12:31:25Z,2013-04-21T18:04:29Z
3176,Particular equation not rendering  (notebook),2013-04-14T21:33:43Z,2013-04-15T15:45:51Z
3124,Long multiline strings in Notebook,2013-04-02T17:05:20Z,2013-07-09T18:50:54Z
3111,ipython notebook needs the option to output .ipy script without encoding problems when run,2013-03-29T19:55:47Z,2014-12-12T19:14:18Z
3087,Disable spellchecking in notebook,2013-03-27T00:21:42Z,2013-04-01T14:09:13Z
3084,"ipython pyqt 4.10 incompatibilty, QTextBlockUserData",2013-03-26T19:36:43Z,2013-03-31T17:39:00Z
3053,Markdown in header cells is not rendered,2013-03-21T20:12:16Z,2013-07-16T20:00:32Z
3044,IPython notebook autocomplete for filename string converts multiple spaces to a single space,2013-03-20T17:57:46Z,2013-10-11T05:31:35Z
3043,can't restart pdb session in ipython,2013-03-20T12:55:57Z,2013-11-13T10:50:46Z
3039,unicode errors when opening a new notebook,2013-03-19T18:32:15Z,2013-03-21T19:52:43Z
3030,%edit doesn't work at all in the ipython console,2013-03-17T20:18:59Z,
3029,"After resumption from hibernation (linux) ipython (notebook interface) says ""kernel died""",2013-03-17T12:06:09Z,2014-01-27T17:16:44Z
3020,Failing test test_interactiveshell.TestAstTransform on Windows,2013-03-15T10:26:34Z,2013-03-16T06:16:39Z
3019,disappearing scrollbar on tooltip in Chrome 24 on Ubuntu 12.04,2013-03-15T02:29:20Z,2013-07-27T00:36:52Z
3012,Problems with the less based style.min.css,2013-03-10T23:29:16Z,
3010,cython magic fail if cache dir is deleted while in session,2013-03-10T14:27:32Z,2013-07-06T16:59:50Z
3007,cython_pyximport reload broken in python3,2013-03-10T13:33:57Z,2013-03-11T02:43:37Z
3002,Right click collision for qtconsole in Windows,2013-03-06T01:01:13Z,
3001,IPython.notebook.dirty flag is not set when a cell has unsaved changes,2013-03-05T23:48:00Z,2013-06-19T14:39:44Z
2993,"File magic (%%file) does not work with paths beginning with tilde (e.g., ~/anaconda/stuff.txt)",2013-03-04T19:21:22Z,2013-03-04T19:59:21Z
2989,qtconsole crashes with crcmod,2013-02-28T10:03:27Z,
2988,DBusMenuExporterPrivate::addAction verbage at startup.,2013-02-28T09:52:51Z,2016-07-25T22:56:26Z
2955,Incompatible Qt imports when running inprocess_qtconsole,2013-02-19T22:36:23Z,2013-03-10T23:12:40Z
2953,using 'nonlocal' declaration in global scope causes ipython3 crash,2013-02-19T19:01:08Z,2013-02-19T21:11:44Z
2943,Up arrow key history search gets stuck in QTConsole,2013-02-16T19:45:34Z,2013-02-20T20:04:52Z
2931,Problem rendering pandas dataframe in  Firefox for Windows,2013-02-14T16:43:59Z,2013-07-06T05:51:22Z
2925,BUG: kernel dies if user sets sys.stderr or sys.stdout to a file object,2013-02-12T23:43:33Z,2013-02-13T00:06:21Z
2922,File => Save as '.py' saves magic as code ,2013-02-12T19:10:38Z,2013-12-22T06:34:04Z
2890,Test failure when fabric not installed,2013-02-07T14:35:34Z,2013-02-07T17:21:30Z
2886,inprocess: output of first manually entered line fails to print after hidden=True execution,2013-02-06T00:07:29Z,
2865,%%!? does not display the shell execute docstring,2013-01-29T21:18:28Z,2013-12-16T00:35:19Z
2848,restore close_early/late difference.,2013-01-25T16:46:10Z,2014-11-13T22:58:57Z
2838,Empty lines disappear from triple-quoted literals.,2013-01-23T13:45:14Z,2013-06-29T15:24:16Z
2835,%paste not working on WinXpSP3/ipython-0.13.1.py2-win32-PROPER.exe/python27,2013-01-22T20:25:22Z,2013-04-11T16:43:11Z
2834,url regexp only finds one link,2013-01-22T19:08:14Z,2013-03-27T19:20:40Z
2823,"%%cython magic gives ImportError: dlopen(long_file_name.so, 2): image not found",2013-01-21T15:15:17Z,2013-07-06T05:58:16Z
2821,Test failure: IPython.parallel.tests.test_client.test_resubmit_header,2013-01-20T14:10:33Z,2013-07-04T01:17:35Z
2807,Test failure: IPython.parallel.tests.test_client.TestClient.test_purge_everything,2013-01-18T12:16:52Z,2013-01-19T07:35:19Z
2794,_exit_code behaves differently in terminal vs ZMQ frontends,2013-01-15T13:14:34Z,2013-01-18T04:25:38Z
2793,IPython.parallel issue with pushing pandas TimeSeries,2013-01-15T11:15:34Z,2013-01-18T04:03:08Z
2790,"%paste and %cpaste not removing ""..."" lines",2013-01-15T04:13:26Z,2013-06-29T18:32:41Z
2784,%run -t -N<N> error,2013-01-14T06:44:33Z,2013-01-29T13:31:39Z
2772,AttributeError: 'Client' object has no attribute 'kill',2013-01-11T10:12:33Z,2013-01-12T19:47:14Z
2765,name '__file__' is not defined,2013-01-10T05:26:16Z,2013-01-10T14:05:04Z
2762,"OSX wxPython (osx_cocoa, 64bit) command ""%gui wx"" blocks the interpreter",2013-01-09T09:45:01Z,2013-02-21T00:11:39Z
2759,R magic extension interferes with tab completion,2013-01-08T00:09:46Z,2013-01-10T04:22:26Z
2758,File path tab-complete fails in notebook after a directory with spaces,2013-01-07T23:27:26Z,2014-11-13T22:54:43Z
2742,Octavemagic fails to deliver inline images in IPython (on Windows),2013-01-04T16:46:13Z,2013-01-05T10:26:46Z
2733,Rpush magic doesn't support comma separated lists of variables,2013-01-02T16:22:01Z,
2732,Test failure with FileLinks class on Windows,2013-01-02T15:33:43Z,2013-01-29T10:53:51Z
2727,%run -m doesn't support relative imports,2012-12-29T18:01:01Z,2013-05-03T21:28:08Z
2720,base_url and static path,2012-12-25T17:29:48Z,2013-07-04T09:24:34Z
2709,Cython -la doesn't work,2012-12-20T07:00:31Z,2013-01-19T07:15:12Z
2702,frozen setup: permission denied for default ipython_dir,2012-12-18T09:00:24Z,2013-07-18T15:54:27Z
2693,TerminalIPythonApp configuration fails without ipython_config.py,2012-12-17T05:46:32Z,2013-07-04T00:37:14Z
2684,pretty print broken for types created with PyType_FromSpec,2012-12-15T00:22:15Z,2012-12-16T23:23:54Z
2676,IPython.utils.Tee in ipython terminal -> breaks readline/history,2012-12-12T23:11:54Z,
2671,"TypeError :NoneType when executed ""ipython qtconsole"" in windows console",2012-12-10T01:34:56Z,2013-07-04T00:48:08Z
2670,Readline won't load on pypy-2.0-beta1 win8-64bit,2012-12-09T17:30:44Z,2016-11-03T20:04:14Z
2667,can't save opened notebook if accidently delete the notebook in the dashboard,2012-12-07T17:02:49Z,2014-01-26T22:45:42Z
2660,"Certain arguments (-h, --help, --version) never passed to scripts run with ipython",2012-12-06T20:58:47Z,2012-12-07T21:19:08Z
2652,notebook with qt backend crashes at save image location popup,2012-12-05T04:22:26Z,2013-07-04T01:02:26Z
2642,py3k bug: tab completion of keyword args breaks due to changes to `inspect`,2012-12-03T09:16:30Z,2016-07-25T11:00:16Z
2637,%paste in Python 3 on Mac doesn't work,2012-12-02T23:26:46Z,2012-12-02T23:35:55Z
2630,lib.pylabtools.figsize : NameError when using Qt4Agg backend and %pylab magic. ,2012-11-29T18:07:46Z,2013-07-17T21:11:59Z
2625,"%timeit eats all memory with ""?"" as ""argument""",2012-11-27T19:51:12Z,
2612,"Multiline String containing "":\n?foo\n"" confuses interpreter to replace ?foo with get_ipython().magic(u'pinfo foo')",2012-11-22T15:27:34Z,2013-04-11T16:36:45Z
2610,ZMQInteractiveShell.colors being ignored,2012-11-22T03:57:09Z,2013-01-19T22:06:03Z
2606,Fallback to pydoc if site._Helper is not defined,2012-11-19T19:33:33Z,
2585,path expansion issues containing spaces under Windows,2012-11-15T19:11:20Z,
2580,will not run within PIL build directory,2012-11-15T09:45:12Z,2013-06-29T16:51:55Z
2577,sh.py and ipython for python 3.3,2012-11-14T06:50:36Z,2013-07-01T04:38:21Z
2563,core.profiledir.check_startup_dir() doesn't work inside py2exe'd installation,2012-11-09T19:18:57Z,2013-04-24T04:08:00Z
2562,Command history and plotting in qtconsole,2012-11-09T15:28:52Z,
2560,Notebook output is invisible when printing strings with \r\r\n line endings,2012-11-08T21:55:18Z,2012-11-12T10:14:32Z
2555,"""import"" module completion on MacOSX",2012-11-07T13:28:05Z,2012-12-19T19:19:58Z
2543,Autoreload fails with decorators,2012-11-02T11:00:53Z,
2533,rmagic breaks on Windows,2012-10-30T15:25:28Z,2012-12-16T22:06:26Z
2522,notebook rename not atomic,2012-10-26T09:50:09Z,2014-11-13T22:55:22Z
2520,Control-C kills port forwarding,2012-10-26T03:14:37Z,2013-07-04T00:25:07Z
2477,Glob expansion tests fail on Windows,2012-10-09T08:26:42Z,2013-01-20T02:08:08Z
2471,_subprocess module removed in Python 3.3,2012-10-05T23:31:20Z,2012-10-11T21:47:36Z
2470,Do not destroy valid notebooks,2012-10-05T07:52:10Z,2013-07-04T01:15:05Z
2466,mistyping `ed -p` breaks `ed -p`,2012-10-04T00:17:56Z,2013-01-20T11:07:47Z
2465,automatic indent fails after EOF,2012-10-04T00:12:19Z,2015-04-14T06:57:27Z
2438,print inside multiprocessing crashes Ipython kernel,2012-09-27T09:34:02Z,2013-04-11T05:40:23Z
2434,%store magic not auto-restoring,2012-09-26T23:00:52Z,2013-07-04T09:26:05Z
2431,"TypeError: must be string without null bytes, not str",2012-09-26T07:09:26Z,2013-07-31T19:04:57Z
2419,TerminalInteractiveShell.__init__() ignores value of ipython_dir argument,2012-09-21T16:23:29Z,2012-12-30T12:38:04Z
2416,qtconsole output disappearing,2012-09-18T18:56:21Z,
2390,Image width/height don't work in embedded images,2012-09-07T06:50:25Z,2013-05-01T03:51:31Z
2385,grep --color not working well with notebook,2012-09-05T12:41:34Z,2013-04-06T19:14:52Z
2380,Qt inputhook prevents modal dialog boxes from displaying,2012-09-04T18:25:31Z,2013-07-04T01:34:50Z
2376,tab completion in presence of + sign,2012-09-03T06:43:29Z,
2374,Issues with man pages,2012-09-02T10:25:55Z,2012-10-11T19:32:31Z
2372,interactiveshell.py misses urllib and io_open imports,2012-09-01T13:32:47Z,2012-09-03T13:36:58Z
2361,client doesn't use connection file's 'location' in disambiguating 'interface',2012-08-30T11:56:15Z,2012-08-30T20:11:19Z
2353,ZMQ %gui event loop doesn't init until after cell completes,2012-08-28T16:24:40Z,
2315,"Failure in test: ""Test we're not loading modules on startup that we shouldn't."" ",2012-08-17T10:35:51Z,2012-08-28T06:10:53Z
2314,HTML lists seem to interfere with the QtConsole display,2012-08-17T05:36:44Z,2012-09-06T20:23:46Z
2303, remote tracebacks broken since 952d0d6 (PR #2223),2012-08-14T16:56:42Z,2012-08-26T23:16:20Z
2289,Incorrect mathjax rendering of certain arrays of equations,2012-08-11T03:05:47Z,2012-11-02T04:51:57Z
2283,TypeError when using '?' after a string in a %logstart session,2012-08-10T17:52:45Z,2013-06-29T21:50:49Z
2279,Setting `__file__` to None breaks Mayavi import,2012-08-10T08:36:05Z,2013-07-04T00:24:52Z
2273,triple quote and %s at beginning of line with %paste,2012-08-09T13:29:04Z,2012-08-13T04:23:14Z
2266,SSH passwordless check with OpenSSH checks for the wrong thing,2012-08-07T15:50:45Z,2012-08-11T04:32:54Z
2252,%paste throws an exception with empty clipboard,2012-08-04T21:56:08Z,2012-08-06T00:59:37Z
2244,small issue: wrong printout,2012-08-03T21:13:01Z,2012-11-17T17:02:04Z
2243,Regression in .embed(),2012-08-03T21:09:27Z,2012-08-12T20:44:53Z
2239,can't use parallel.Reference in view.map,2012-08-03T00:07:13Z,2012-08-09T22:52:46Z
2235,remove spurious print statement from setupbase.py,2012-08-01T23:15:01Z,2012-08-01T23:23:00Z
2223,Custom tracebacks,2012-07-30T21:05:22Z,2012-07-31T11:58:22Z
2221,Avoid importing from IPython.parallel in core,2012-07-30T13:15:48Z,2012-07-31T11:58:24Z
2220,No sys.stdout.encoding in kernel based IPython,2012-07-30T02:52:04Z,2012-10-23T16:32:26Z
2213,Can't trigger startup code in Engines,2012-07-27T21:17:34Z,2012-07-29T23:30:14Z
2210,Placing matplotlib legend outside axis bounds causes inline display to clip it,2012-07-27T18:22:47Z,2013-01-19T07:01:11Z
2208,Problem with cursor navigation in Qt console with wrapped code,2012-07-27T16:05:46Z,2016-07-25T22:50:05Z
2197,Ctrl+C doesn't work in Qt console help window,2012-07-25T00:39:57Z,2016-07-25T22:49:56Z
2195,Unknown option `no-edit` in git-mpr,2012-07-24T00:27:26Z,2012-07-26T17:51:18Z
2194,clean nan/inf in json_clean,2012-07-23T20:54:12Z,2012-07-27T02:03:32Z
2188,ipython crashes on ctrl-c,2012-07-22T12:52:16Z,2013-01-20T01:05:07Z
2187,NaN in object_info_reply JSON causes parse error,2012-07-22T11:47:41Z,2012-07-27T05:08:22Z
2169,"ipdb: pdef, pdoc, pinfo magics all broken",2012-07-18T23:09:42Z,2012-07-23T20:16:41Z
2162,Tab completion does not work with IPython.embed_kernel(),2012-07-18T16:23:42Z,2012-07-20T07:04:04Z
2161,"When logged into notebook, long titles are incorrectly positioned",2012-07-18T08:59:27Z,2013-07-04T00:18:13Z
2151,missing newline when a magic is called from the qtconsole menu,2012-07-17T10:31:53Z,2012-07-17T11:49:56Z
2146,"""object ??"" does not print source code in IPython 0.13",2012-07-16T20:16:58Z,2014-04-20T17:23:03Z
2126,ipcluster broken with any batch launcher (PBS/LSF/SGE),2012-07-12T00:47:29Z,2012-07-15T01:49:14Z
2115,"Inconsistency embedding remote png, jpg and gif files",2012-07-10T01:23:38Z,
2113,CUA clipboard shortcuts doesn't work in Notebook,2012-07-09T07:15:50Z,
2108,Backslash (\) at the end of the line behavior different from default Python,2012-07-06T20:05:01Z,2012-07-08T20:15:49Z
2099,storemagic needs to use self.shell,2012-07-05T10:39:33Z,2012-07-21T16:14:51Z
2098,Do not crash on kernel shutdow if json file is missing,2012-07-05T02:14:34Z,2013-01-19T21:31:40Z
2097,Do not crash if history db is corrupted,2012-07-05T02:11:55Z,2012-09-29T12:40:56Z
2085,%ed magic fails in qtconsole,2012-07-03T12:28:52Z,2012-07-10T19:53:55Z
2082,Qt Console output spacing,2012-07-02T17:12:55Z,2012-07-05T16:54:37Z
2080,Event loop issues with IPython 0.12 and PyQt4 (QDialog.exec_ and more),2012-07-02T10:10:45Z,2012-11-03T15:27:08Z
2075,Local Mathjax install causes iptest3 error under python3,2012-07-01T19:57:31Z,2012-07-01T23:21:53Z
2071,win32 installer issue on Windows XP,2012-07-01T03:04:23Z,2013-01-19T22:09:38Z
2057,setup fails for python3 with LANG=C,2012-06-30T10:48:55Z,2012-07-01T06:58:44Z
2056,except-shadows-builtin osm.py:687,2012-06-30T10:29:39Z,2012-06-30T14:39:25Z
2054,sys_info missing git hash in sdists,2012-06-30T08:26:18Z,2012-06-30T22:57:24Z
2041,fix autoscroll on Firefox,2012-06-26T17:27:33Z,
2039,ipython parallel import exception,2012-06-25T21:12:35Z,2012-06-25T21:58:25Z
2018,Windows XP: core test failure -- testing __del__ methods called on exit,2012-06-24T01:32:09Z,2014-02-02T02:20:22Z
1995,Cannot restart kernels with running subprocesses on Windows,2012-06-20T20:48:31Z,
1984,Cannot restart Notebook when using `%%script --bg`,2012-06-18T18:49:41Z,2012-06-20T20:50:09Z
1982,Shutdown qtconsole problem?,2012-06-18T17:35:28Z,2012-06-20T03:38:22Z
1963,"styling prompt, {color.Normal} excepts",2012-06-14T17:57:33Z,2012-06-15T00:53:59Z
1961,UnicodeDecodeError on directory with unicode chars in prompt,2012-06-14T16:33:36Z,2012-06-15T00:53:59Z
1941,script magics cause terminal spam,2012-06-13T09:28:04Z,2012-06-13T09:39:00Z
1924,HTML superscripts not shown raised in the notebook,2012-06-12T08:24:55Z,2012-06-13T07:24:43Z
1916,%paste doesn't work on py3,2012-06-11T21:07:57Z,2012-06-12T22:39:15Z
1914,%pdef failing on python3,2012-06-11T20:38:37Z,2012-06-11T21:23:09Z
1912,Move all autoreload tests to their own group,2012-06-11T19:43:18Z,2013-07-01T04:42:40Z
1908,find_file errors on windows,2012-06-11T17:52:24Z,2012-06-11T19:31:04Z
