subject,file,lineno,NBC,experience-based,statistics-based,tuning machine
jieba,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\jieba\jieba\__init__.py,51,1,0,0,0
jieba,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\jieba\jieba\analyse\analyzer.py,19,1,0,0,0
jieba,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\jieba\jieba\analyse\textrank.py,57,1,0,0,0
jieba,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\jieba\jieba\analyse\tfidf.py,15,1,0,0,0
jieba,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\jieba\jieba\analyse\tfidf.py,35,1,0,0,0
jieba,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\jieba\jieba\analyse\tfidf.py,59,1,0,0,0
jieba,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\jieba\jieba\posseg\__init__.py,63,1,0,0,0
jieba,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\jieba\jieba\posseg\__init__.py,88,1,0,0,0
jieba,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\jieba\test\jieba_test.py,102,1,0,0,0
jieba,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\jieba\test\test_multithread.py,8,1,0,0,0
