subject,file,lineno,PAR,experience-based,statistics-based,tuning machine
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\auth.py,18,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\auth.py,23,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\auth.py,30,2,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\auth.py,43,3,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\auth.py,50,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\auth.py,53,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\auth.py,82,4,0,1,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\auth.py,124,3,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\auth.py,136,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,17,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,34,3,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,45,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,129,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,148,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,162,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,173,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,177,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,298,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,315,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,364,5,1,1,1
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,389,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\backup.py,426,2,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\daemon.py,34,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\daemon.py,35,2,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\daemon.py,78,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\daemon.py,82,1,0,0,0
mailinabox,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\mailinabox\management\daemon.py,89,1,0,0,0
