tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
2.0.1rc1,nltk/featstruct.py,21,4,0,0,2,0,0,0,3,0,1224,7,0
2.0.1rc1,nltk/draw/tree.py,2,2,0,0,0,0,0,0,2,0,621,7,0
2.0.1rc1,examples/school/categories.py,0,0,0,0,0,0,0,0,1,0,158,0,0
2.0.1rc1,nltk/tag/crf.py,3,2,0,0,0,0,0,0,3,0,416,4,0
2.0.1rc1,nltk/corpus/reader/nps_chat.py,0,0,0,0,0,0,0,0,6,0,50,2,0
2.0.1rc1,tools/global_replace.py,0,0,0,0,0,0,0,0,0,0,28,3,0
2.0.1rc1,nltk/misc/babelfish.py,0,0,0,0,0,0,0,0,0,0,104,5,0
2.0.1rc1,nltk/chat/suntsu.py,0,0,0,0,0,0,0,0,0,0,80,2,0
2.0.1rc1,nltk/tag/simplify.py,0,0,0,0,0,0,0,0,0,0,77,2,0
2.0.1rc1,nltk/olac.py,0,0,0,0,0,0,0,0,1,0,23,2,0
2.0.1rc1,nltk/sem/glue.py,3,2,0,0,0,0,0,0,2,0,483,3,0
2.0.1rc1,nltk/sem/lfg.py,0,0,0,0,0,0,0,0,0,0,120,3,0
2.0.1rc1,nltk/grammar.py,0,1,0,0,0,0,0,0,5,0,649,10,0
2.0.1rc1,nltk/stem/porter.py,0,1,0,0,0,0,0,0,0,0,301,2,0
2.0.1rc1,nltk/stem/api.py,0,0,0,0,0,0,0,0,0,0,5,2,0
2.0.1rc1,nltk/app/__init__.py,0,0,0,0,0,0,0,0,0,0,28,2,0
2.0.1rc1,nltk/corpus/reader/util.py,0,1,0,0,0,0,0,0,2,0,389,7,0
2.0.1rc1,nltk/test/all.py,0,0,0,0,0,0,0,0,0,0,10,0,0
2.0.1rc1,nltk/test/testrunner.py,0,0,0,0,0,0,0,0,1,0,42,0,0
2.0.1rc1,nltk/corpus/reader/chasen.py,1,0,0,0,0,0,0,0,7,0,89,2,0
2.0.1rc1,examples/school/words.py,0,0,0,0,0,0,0,0,0,0,70,0,0
2.0.1rc1,nltk/tag/__init__.py,0,0,0,0,0,0,0,0,0,0,32,4,0
2.0.1rc1,nltk/data.py,0,1,0,0,1,0,0,0,0,0,541,6,0
2.0.1rc1,nltk/cluster/gaac.py,1,0,0,0,0,0,0,0,0,0,86,3,0
2.0.1rc1,nltk/sem/__init__.py,0,0,0,0,0,0,0,0,0,0,15,3,0
2.0.1rc1,nltk/cluster/api.py,0,0,0,0,0,0,0,0,0,0,33,1,0
2.0.1rc1,nltk/corpus/reader/api.py,0,0,0,0,0,0,0,0,5,0,200,5,0
2.0.1rc1,nltk_data/__init__.py,0,0,0,0,0,0,0,0,0,0,1,1,0
2.0.1rc1,nltk/corpus/reader/rte.py,0,0,0,0,0,0,0,0,1,0,50,4,0
2.0.1rc1,nltk/book.py,0,0,0,0,0,0,0,0,0,0,66,1,0
2.0.1rc1,nltk/ccg/lexicon.py,1,0,0,0,0,0,0,0,0,0,107,2,0
2.0.1rc1,papers/acl-08/grammar1.py,0,0,0,0,0,0,0,0,0,0,10,0,0
2.0.1rc1,nltk/draw/__init__.py,0,0,0,0,0,0,0,0,0,0,9,2,0
2.0.1rc1,nltk/app/srparser_app.py,0,2,0,0,1,0,0,0,0,0,491,4,0
2.0.1rc1,nltk/align.py,0,1,0,0,0,0,0,0,0,0,189,8,0
2.0.1rc1,nltk/corpus/europarl_raw.py,0,0,0,0,0,0,0,0,0,0,25,1,0
2.0.1rc1,nltk/tokenize/api.py,0,0,0,0,0,0,0,0,0,0,27,8,0
2.0.1rc1,nltk/misc/minimalset.py,0,0,0,0,0,0,0,0,0,0,32,3,0
2.0.1rc1,nltk/corpus/reader/plaintext.py,0,0,0,0,0,0,0,0,9,0,134,5,0
2.0.1rc1,nltk/app/wxwordnet_app.py,1,1,0,0,1,0,0,0,0,0,560,2,0
2.0.1rc1,nltk/parse/earleychart.py,0,0,0,0,0,0,0,0,3,0,264,5,0
2.0.1rc1,nltk/model/api.py,0,0,0,0,0,0,0,0,0,0,20,1,0
2.0.1rc1,nltk/test/__init__.py,0,0,0,0,0,0,0,0,0,0,1,1,0
2.0.1rc1,nltk/misc/chomsky.py,0,0,0,0,0,0,0,0,0,0,22,0,0
2.0.1rc1,nltk/corpus/reader/pl196x.py,1,0,0,0,0,0,0,0,12,0,205,1,0
2.0.1rc1,nltk/inference/prover9.py,0,0,0,0,0,0,0,0,0,0,266,5,0
2.0.1rc1,nltk/chunk/named_entity.py,0,2,0,0,0,0,0,0,0,0,229,5,0
2.0.1rc1,nltk/etree/ElementInclude.py,0,0,0,0,0,0,0,0,0,0,52,1,0
2.0.1rc1,nltk/metrics/windowdiff.py,0,0,0,0,0,0,0,0,0,0,18,2,0
2.0.1rc1,nltk/collocations.py,2,0,0,0,0,0,1,0,0,0,164,6,0
2.0.1rc1,nltk/chat/__init__.py,0,0,0,0,0,0,0,0,0,0,27,2,0
2.0.1rc1,nltk/classify/rte_classify.py,0,0,0,0,0,0,0,0,2,0,105,3,0
2.0.1rc1,nltk/chunk/__init__.py,0,0,0,0,0,0,0,0,0,0,24,7,0
