subject,tag,file,lineno,LEC,DNC,NCT,experience-based,statistics-based,manual analysis
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\cfuncs.py,1212,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\cfuncs.py,1213,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\common_rules.py,40,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\common_rules.py,41,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\common_rules.py,42,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\common_rules.py,123,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,569,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,570,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,571,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,572,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,620,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,623,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,782,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,783,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,784,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,785,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,786,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,818,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,823,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,839,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,840,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,841,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,842,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,843,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,844,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,845,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,853,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,854,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,855,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,855,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,855,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,856,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,857,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,858,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,859,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,864,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,866,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,867,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,868,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,870,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,873,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,873,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,875,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,875,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,875,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,877,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,878,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,880,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,881,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,882,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,883,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,884,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,885,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,888,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,891,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,892,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,893,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,893,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,902,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,939,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,948,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,974,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,976,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,978,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,980,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,981,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,990,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,992,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,994,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,997,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1001,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1002,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1004,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1008,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1020,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1021,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1039,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1041,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1042,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1044,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1049,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1052,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1083,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1108,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1112,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1112,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1113,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1127,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1128,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1134,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1134,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1135,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1135,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1136,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1136,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1139,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1161,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1169,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1176,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1202,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1203,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1315,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1326,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1327,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1328,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1337,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1338,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1339,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1381,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1390,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1395,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1396,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1409,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1491,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1504,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1666,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1669,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1675,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1689,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1699,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1724,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1732,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1738,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1739,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1745,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1793,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1794,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,1959,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2045,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2052,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2119,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2152,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2156,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2159,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2159,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2161,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2167,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2176,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2186,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2188,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2199,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2203,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2204,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2210,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2212,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2216,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2218,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2219,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2223,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2225,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2226,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2229,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2254,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2262,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2267,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2268,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2269,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2270,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2272,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2273,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2274,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2280,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2281,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2285,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2286,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2293,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2294,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2304,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2308,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2311,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2313,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2315,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2317,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2321,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2324,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2326,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2327,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2328,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2329,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2337,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2339,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2339,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2343,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2347,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2353,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2354,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2355,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2356,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2359,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2360,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2361,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2362,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2364,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2366,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2366,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2367,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2367,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2369,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2369,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2374,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2388,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2395,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2396,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2397,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2413,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2424,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2455,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2459,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2459,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2461,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2463,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2463,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2480,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2489,2,,,0,0,0
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\crackfortran.py,2580,2,,,0,0,0
