subject,file,lineno,MLOC,experience-based,statistics-based,tuning machine
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\docs\conf.py,275,8,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\docs\conf.py,280,1,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\docs\conf.py,285,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\docs\flaskdocext.py,8,4,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\docs\flaskdocext.py,15,0,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\blueprintexample\test_blueprintexample.py,13,2,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\blueprintexample\test_blueprintexample.py,18,10,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\blueprintexample\simple_page\simple_page.py,7,6,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\flaskr.py,33,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\flaskr.py,40,4,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\flaskr.py,48,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\flaskr.py,55,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\flaskr.py,64,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\flaskr.py,71,5,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\flaskr.py,79,9,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\flaskr.py,91,11,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\flaskr.py,106,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\test_flaskr.py,19,9,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\test_flaskr.py,27,1,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\test_flaskr.py,35,1,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\test_flaskr.py,42,1,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\test_flaskr.py,46,2,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\test_flaskr.py,52,11,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\flaskr\test_flaskr.py,67,6,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\jqueryexample\jqueryexample.py,15,4,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\jqueryexample\jqueryexample.py,23,2,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,33,5,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,44,4,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,52,4,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,60,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,67,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,74,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,81,1,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,86,2,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,92,5,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,100,4,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,118,2,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,127,12,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,148,12,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,164,12,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,180,11,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,195,16,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,216,25,1,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\minitwit.py,246,4,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\test_minitwit.py,17,8,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\test_minitwit.py,24,2,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\test_minitwit.py,32,5,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\test_minitwit.py,46,1,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\test_minitwit.py,54,2,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\test_minitwit.py,60,1,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\test_minitwit.py,65,4,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\test_minitwit.py,74,13,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\test_minitwit.py,91,8,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\test_minitwit.py,103,6,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\minitwit\test_minitwit.py,113,27,1,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\persona\persona.py,16,5,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\persona\persona.py,24,2,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\persona\persona.py,30,8,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\examples\persona\persona.py,49,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\flask\app.py,45,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\flask\app.py,51,2,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\flask\app.py,55,3,0,0,0
flask,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\flask\flask\app.py,182,1,0,0,0
