subject,file,lineno,NOC,PAR,NOO,experience-based,statistics-based,tuning machine
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\matcher.py,612,17,1,2,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\matcher.py,619,17,1,2,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\matcher.py,627,14,1,2,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\matcher.py,629,22,1,3,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\store.py,288,24,1,7,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\store.py,292,34,1,4,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\util.py,45,9,1,1,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\util.py,46,22,1,5,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\algo\features.py,21,33,1,11,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\web\debugviews.py,24,25,1,5,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\web\helpers.py,16,19,1,2,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\web\views.py,179,18,1,3,0,0,0
explainshell,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\explainshell\explainshell\web\views.py,189,25,1,3,0,0,0
