subject,file,lineno,DOC,experience-based,statistics-based,tuning machine
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\bottle.py,708,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\bottle.py,718,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\bottle.py,842,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\bottle.py,912,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\bottle.py,1778,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\bottle.py,1864,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\bottle.py,2769,3,1,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\bottle.py,2792,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\bottle.py,2840,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\bottle.py,2941,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\bottle.py,3825,3,1,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_auth.py,7,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_contextlocals.py,17,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_contextlocals.py,30,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_environ.py,69,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_environ.py,120,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_environ.py,488,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_environ.py,505,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_environ.py,695,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_importhook.py,29,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_jinja2.py,57,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_mako.py,42,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_mount.py,6,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_mount.py,52,3,1,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_mount.py,63,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_mount.py,75,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_mount.py,84,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_mount.py,92,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_mount.py,100,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_outputfilter.py,42,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_outputfilter.py,51,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_outputfilter.py,107,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_outputfilter.py,115,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_outputfilter.py,123,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_outputfilter.py,130,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_outputfilter.py,137,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_outputfilter.py,146,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_outputfilter.py,152,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_outputfilter.py,158,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_outputfilter.py,182,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,15,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,23,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,79,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,88,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,101,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,116,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,125,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,135,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,144,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,157,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,163,3,1,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_plugins.py,174,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_route.py,8,4,1,1,1
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_route.py,31,4,1,1,1
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_stpl.py,201,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_stpl.py,207,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,11,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,19,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,27,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,42,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,64,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,80,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,86,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,91,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,97,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,111,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,123,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,138,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,152,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,169,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,178,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,184,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,191,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,197,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,203,2,0,0,0
bottle,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\bottle\test\test_wsgi.py,210,2,0,0,0
