ID,Title,Created At,Closed At
347,Faster Text drawing needed,2011-06-20T21:19:13Z,2015-11-05T03:57:57Z
346,markers as linestyles,2011-06-20T21:19:13Z,
345,"string symbol markers (""scattertext"" plot)",2011-06-20T21:19:13Z,2012-06-30T17:49:07Z
332,add axes.labelweight rc option,2011-06-20T21:19:10Z,2011-07-25T19:29:15Z
331,stem function ability to take one argument,2011-06-20T21:19:10Z,2013-01-26T05:43:01Z
316,Polar Plot with 0 Degrees=North and Clockwise,2011-06-20T21:19:06Z,2011-07-25T19:28:30Z
312,subplot() support for polar(),2011-06-20T21:19:05Z,
225,Add support for FreeBSD >6.x,2011-06-20T21:18:42Z,2012-07-13T13:17:26Z
209,3D scatter plots don't work in logscale,2011-06-20T21:18:38Z,
203,IndexError in tripcolor,2011-06-20T21:18:36Z,2011-07-10T21:36:19Z
192,Savefig does not issue a warning on a non-existent keyword n,2011-06-20T21:18:34Z,
186,Axes3D with PolyCollection broken,2011-06-20T21:18:32Z,2015-12-01T16:07:00Z
181,Lists not supported by Axes3D.plot_surface,2011-06-20T21:18:31Z,2011-07-11T01:03:57Z
178,Incorrect mplot3d contourf rendering,2011-06-20T21:18:30Z,2015-12-01T16:05:07Z
166,RuntimeError: CGContextRef is NULL with draw_artist,2011-06-20T21:18:27Z,2014-08-18T01:39:51Z
163,Problem with errorbar in log scale,2011-06-20T21:18:27Z,2013-08-18T01:31:48Z
162,twinx and plot_date,2011-06-20T21:18:26Z,2013-05-25T19:02:55Z
131,eps and useTex: tick labels drawn over legend box,2011-06-01T04:19:58Z,
128,hexbin_demo.py crashes with gtk backend,2011-05-30T11:10:47Z,2012-06-13T12:37:17Z
127,"When text.usetex=True with pdf backend, full subset of latex fonts is embedded into pdf file",2011-05-30T08:42:21Z,
125,scatter should accept '*' as markerstyle (the way plot does),2011-05-24T23:14:37Z,2011-07-25T19:15:04Z
113,dpi= doesn't seem to have any effect with MacOS X backend,2011-05-11T15:57:43Z,2012-10-01T22:31:46Z
110,pan and zoom are broken for mplot3d,2011-05-10T17:44:08Z,2011-09-23T20:37:36Z
