subject,file,lineno,NBC,experience-based,statistics-based,tuning machine
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\apps.py,6,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\endpoints.py,28,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\endpoints.py,177,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\endpoints.py,223,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\endpoints.py,231,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\filters.py,13,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\filters.py,39,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\filters.py,87,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\filters.py,111,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\filters.py,132,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\pagination.py,11,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\router.py,8,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,26,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,49,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,69,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,94,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,120,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,139,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,184,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,223,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,239,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,258,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,278,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\serializers.py,282,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\utils.py,7,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\tests\test_documents.py,13,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\tests\test_documents.py,289,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\tests\test_documents.py,351,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\tests\test_images.py,13,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\tests\test_images.py,290,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\tests\test_images.py,348,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\tests\test_pages.py,22,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\tests\test_pages.py,536,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\tests\test_pages.py,644,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailapi\tests\test_pages.py,685,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailfrontendcache\apps.py,5,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailfrontendcache\backends.py,14,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailfrontendcache\backends.py,19,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailfrontendcache\backends.py,57,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailfrontendcache\tests.py,11,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailfrontendcache\tests.py,89,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailfrontendcache\tests.py,97,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailfrontendcache\utils.py,11,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailmedusa\apps.py,4,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailmedusa\renderers.py,6,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailmedusa\renderers.py,18,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailroutablepage\apps.py,4,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailroutablepage\models.py,34,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailroutablepage\models.py,108,2,0,1,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailroutablepage\tests.py,9,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailroutablepage\tests.py,115,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\apps.py,4,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\forms.py,10,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\forms.py,29,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\models.py,7,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\tests.py,10,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\tests.py,52,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\tests.py,79,2,0,1,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\tests.py,139,2,0,1,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\tests.py,183,2,0,1,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\tests.py,312,2,0,1,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\wagtail_hooks.py,19,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsearchpromotions\migrations\0001_initial.py,7,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsitemaps\apps.py,4,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsitemaps\sitemap_generator.py,4,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsitemaps\tests.py,10,1,0,0,0
wagtail,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\wagtail\wagtail\contrib\wagtailsitemaps\tests.py,78,1,0,0,0
