subject,file,lineno,NOC,NOL,experience-based,statistics-based,tuning machine
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\benchmarks\bench_plot_nmf.py,163,42,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\benchmarks\bench_random_projections.py,209,31,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\doc\sphinxext\gen_rst.py,457,56,2,1,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\doc\sphinxext\gen_rst.py,647,16,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\doc\sphinxext\numpy_ext\docscrape_sphinx.py,12,28,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\examples\plot_kernel_ridge_regression.py,137,25,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\examples\plot_kernel_ridge_regression.py,139,25,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\examples\bicluster\bicluster_newsgroups.py,83,45,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\examples\cluster\plot_dbscan.py,36,22,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\examples\text\document_classification_20newsgroups.py,114,31,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\examples\text\document_classification_20newsgroups.py,193,33,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\sklearn\calibration.py,130,89,2,1,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\sklearn\calibration.py,131,51,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\sklearn\cross_validation.py,1308,39,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\sklearn\cross_validation.py,1506,39,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\sklearn\cross_validation.py,1553,39,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\sklearn\cross_validation.py,1879,96,3,1,1,1
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\sklearn\discriminant_analysis.py,53,43,1,0,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\sklearn\discriminant_analysis.py,479,58,2,1,0,0
scikit-learn,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scikit-learn\sklearn\discriminant_analysis.py,594,45,1,0,0,0
