subject,file,lineno,CLOC,experience-based,statistics-based,tuning machine
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\setup.py,154,2,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\run.py,27,3,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\common.py,13,2,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\fftpack_basic.py,42,9,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\fftpack_basic.py,69,8,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\fftpack_basic.py,92,8,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\fftpack_pseudo_diffs.py,60,10,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\interpolate.py,18,3,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\interpolate.py,60,3,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\interpolate.py,76,7,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\interpolate.py,93,8,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\interpolate.py,115,7,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\interpolate.py,133,8,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\interpolate.py,155,7,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\interpolate.py,171,7,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\interpolate.py,206,7,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\io_matlab.py,19,10,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\io_matlab.py,91,9,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\linalg.py,21,12,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\linalg.py,74,10,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\linalg_solve_toeplitz.py,15,8,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\linalg_sqrtm.py,16,8,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\lsq_problems.py,13,6,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\lsq_problems.py,117,8,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\lsq_problems.py,175,7,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\lsq_problems.py,273,6,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\lsq_problems.py,311,7,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\lsq_problems.py,367,6,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\lsq_problems.py,400,6,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\lsq_problems.py,435,6,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\optimize.py,20,7,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\optimize.py,142,20,0,0,0
scipy,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\scipy\benchmarks\benchmarks\optimize.py,241,8,0,0,0
